book,page,column,nom_idx,syl_idx,bbox_cu,bbox_truoc_lock,iou,box_source_truoc_lock,count_source,n_ocr,n_qn,n_det
stt4,page_0210,8,16,16,"[299, 1376, 376, 1465]","[299, 1376, 376, 1465]",1.000,detector,equal_ocr,20,21,20
stt4,page_0210,9,3,3,"[230, 434, 304, 510]","[229, 430, 301, 507]",0.866,detector,equal_ocr,22,21,22
stt4,page_0212,1,22,23,"[978, 1542, 1049, 1602]","[978, 1527, 1049, 1602]",0.800,detector,equal_ocr,24,25,24
stt4,page_0212,3,9,9,"[757, 809, 830, 885]","[761, 808, 830, 883]",0.909,detector,equal_qn,22,22,22
stt4,page_0212,3,21,21,"[783, 1567, 851, 1640]","[783, 1567, 851, 1640]",1.000,detector,equal_qn,22,22,22
stt4,page_0216,3,10,10,"[757, 890, 835, 973]","[757, 890, 835, 973]",1.000,detector,equal_qn,21,21,21
stt4,page_0216,6,7,7,"[474, 705, 545, 787]","[474, 705, 545, 787]",1.000,detector,equal_ocr,21,22,21
stt4,page_0216,6,12,12,"[467, 1026, 539, 1108]","[467, 1026, 539, 1108]",1.000,detector,equal_ocr,21,22,21
stt4,page_0216,7,2,2,"[389, 362, 457, 443]","[389, 362, 457, 443]",1.000,detector,equal_qn,21,21,21
stt4,page_0216,9,17,17,"[158, 1431, 233, 1517]","[158, 1431, 233, 1517]",1.000,detector,equal_qn,20,20,20
stt4,page_0218,2,10,10,"[857, 936, 927, 1019]","[867, 933, 941, 1019]",0.692,detector,equal_qn,20,20,20
stt4,page_0218,4,6,6,"[660, 639, 727, 719]","[656, 645, 735, 731]",0.689,detector,equal_qn,21,21,21
stt4,page_0218,5,5,5,"[561, 576, 636, 658]","[564, 580, 638, 666]",0.814,detector,equal_qn,21,21,21
stt4,page_0218,8,14,14,"[285, 1221, 359, 1305]","[281, 1220, 360, 1308]",0.894,detector,equal_qn,20,20,20
stt4,page_0220,1,14,14,"[981, 1137, 1053, 1216]","[981, 1137, 1053, 1216]",1.000,detector,equal_qn,22,22,22
stt4,page_0220,2,3,3,"[866, 449, 940, 538]","[866, 449, 940, 538]",1.000,detector,equal_qn,19,19,19
stt4,page_0220,3,2,2,"[773, 369, 843, 456]","[773, 369, 843, 456]",1.000,detector,equal_qn,20,20,20
stt4,page_0220,3,15,15,"[781, 1291, 852, 1379]","[781, 1291, 852, 1379]",1.000,detector,equal_qn,20,20,20
stt4,page_0220,6,6,6,"[487, 631, 557, 714]","[487, 631, 557, 714]",1.000,detector,equal_qn,21,21,21
stt4,page_0220,7,3,3,"[385, 443, 453, 524]","[386, 448, 457, 535]",0.772,detector,equal_qn,21,21,21
stt4,page_0220,8,0,0,"[283, 243, 354, 321]","[283, 243, 354, 321]",1.000,detector,equal_qn,20,20,20
stt4,page_0220,8,13,13,"[284, 1154, 356, 1242]","[284, 1154, 356, 1242]",1.000,detector,equal_qn,20,20,20
stt4,page_0222,8,2,2,"[293, 371, 357, 452]","[293, 371, 357, 452]",1.000,detector,equal_qn,21,21,21
stt4,page_0222,8,17,17,"[293, 1372, 358, 1452]","[282, 1370, 353, 1453]",0.763,detector,equal_qn,21,21,21
stt4,page_0224,1,8,8,"[974, 794, 1043, 877]","[974, 794, 1043, 877]",1.000,detector,equal_qn,20,20,20
stt4,page_0224,4,8,8,"[687, 731, 752, 804]","[687, 731, 752, 804]",1.000,midpoint,conflict,23,22,24
stt4,page_0224,5,2,2,"[586, 370, 656, 455]","[586, 370, 656, 455]",1.000,detector,equal_ocr,21,22,21
stt4,page_0224,5,17,17,"[585, 1377, 656, 1458]","[585, 1377, 656, 1458]",1.000,detector,equal_ocr,21,22,21
stt4,page_0224,9,11,11,"[188, 1020, 264, 1058]","[188, 974, 264, 1058]",0.452,detector,equal_qn,20,21,21
stt4,page_0226,1,15,15,"[954, 1190, 1027, 1265]","[950, 1189, 1022, 1267]",0.851,detector,equal_qn,22,22,22
stt4,page_0226,2,7,7,"[850, 690, 923, 770]","[850, 690, 923, 770]",1.000,detector,equal_qn,22,22,22
stt4,page_0226,5,13,14,"[559, 1163, 631, 1213]","[559, 1129, 631, 1213]",0.595,detector,equal_ocr,20,21,20
stt4,page_0226,7,17,17,"[374, 1260, 447, 1333]","[366, 1290, 438, 1367]",0.339,detector,equal_qn,23,22,22
stt4,page_0228,1,12,13,"[984, 1024, 1057, 1103]","[984, 1024, 1057, 1103]",1.000,detector,equal_ocr,22,23,22
stt4,page_0228,3,8,8,"[797, 806, 878, 890]","[790, 804, 861, 890]",0.714,detector,equal_qn,20,20,20
stt4,page_0228,4,1,1,"[710, 304, 783, 384]","[710, 304, 783, 384]",1.000,detector,equal_qn,22,22,22
stt4,page_0228,4,19,19,"[682, 1466, 753, 1542]","[682, 1466, 753, 1542]",1.000,detector,equal_qn,22,22,22
stt4,page_0228,5,8,8,"[602, 757, 673, 839]","[602, 757, 673, 839]",1.000,detector,equal_qn,22,22,22
stt4,page_0228,5,18,18,"[588, 1405, 659, 1487]","[588, 1405, 659, 1487]",1.000,detector,equal_qn,22,22,22
stt4,page_0228,6,2,2,"[510, 372, 580, 457]","[510, 372, 580, 457]",1.000,detector,equal_qn,20,21,21
stt4,page_0228,7,2,2,"[416, 366, 486, 447]","[416, 366, 486, 447]",1.000,detector,equal_qn,21,21,21
stt4,page_0228,8,14,14,"[313, 1142, 395, 1220]","[292, 1131, 364, 1212]",0.412,detector,equal_qn,22,22,22
stt4,page_0230,2,6,6,"[859, 667, 931, 753]","[859, 667, 931, 753]",1.000,detector,equal_qn,20,20,20
stt4,page_0230,7,8,8,"[381, 768, 453, 850]","[381, 768, 453, 850]",1.000,detector,equal_ocr,21,22,21
stt4,page_0230,8,9,9,"[282, 833, 352, 913]","[282, 833, 352, 913]",1.000,detector,equal_qn,21,21,21
stt4,page_0230,9,2,2,"[182, 360, 268, 438]","[187, 362, 259, 444]",0.766,detector,equal_qn,22,22,22
stt4,page_0232,1,15,15,"[950, 1333, 1023, 1423]","[950, 1333, 1023, 1423]",1.000,detector,equal_qn,19,19,19
stt4,page_0232,2,11,11,"[866, 967, 935, 1048]","[866, 967, 935, 1048]",1.000,detector,equal_qn,21,21,21
stt4,page_0232,3,11,11,"[766, 1025, 837, 1105]","[766, 962, 836, 1040]",0.104,detector,equal_qn,20,21,21
stt4,page_0232,4,3,3,"[680, 407, 751, 483]","[680, 407, 751, 483]",1.000,detector,equal_qn,23,23,23
stt4,page_0232,5,4,4,"[579, 488, 652, 572]","[579, 488, 652, 572]",1.000,detector,equal_qn,22,22,22
stt4,page_0232,8,2,2,"[286, 357, 350, 430]","[282, 361, 352, 442]",0.745,detector,equal_qn,23,23,23
stt4,page_0232,8,17,17,"[286, 1269, 350, 1342]","[281, 1269, 353, 1347]",0.832,detector,equal_qn,23,23,23
stt4,page_0234,2,14,14,"[874, 1191, 944, 1269]","[874, 1191, 944, 1269]",1.000,detector,equal_qn,21,21,21
stt4,page_0234,4,14,14,"[674, 1161, 745, 1243]","[674, 1161, 745, 1243]",1.000,detector,equal_qn,21,21,21
stt4,page_0234,6,1,1,"[472, 292, 547, 372]","[472, 292, 547, 372]",1.000,detector,equal_qn,22,22,22
stt4,page_0236,3,10,10,"[759, 979, 829, 1064]","[759, 979, 829, 1064]",1.000,detector,conflict,15,15,16
stt4,page_0236,8,16,16,"[284, 1247, 349, 1324]","[284, 1247, 349, 1324]",1.000,detector,equal_qn,22,22,22
stt4,page_0238,4,19,19,"[674, 1504, 744, 1586]","[674, 1504, 744, 1586]",1.000,detector,equal_qn,21,21,21
stt4,page_0238,6,5,5,"[469, 548, 537, 626]","[469, 548, 537, 626]",1.000,detector,equal_qn,23,23,23
stt4,page_0238,7,17,17,"[375, 1332, 444, 1412]","[375, 1332, 444, 1412]",1.000,detector,equal_qn,22,22,22
stt4,page_0238,9,17,18,"[167, 1331, 239, 1377]","[167, 1331, 239, 1413]",0.561,detector,equal_ocr,22,23,22
stt4,page_0240,1,9,9,"[963, 790, 1032, 861]","[963, 790, 1032, 861]",1.000,detector,equal_qn,23,23,23
stt4,page_0242,4,12,12,"[705, 1008, 772, 1083]","[705, 1008, 772, 1083]",1.000,detector,equal_qn,22,22,22
stt4,page_0242,6,10,10,"[512, 837, 581, 911]","[512, 837, 581, 911]",1.000,detector,equal_qn,23,23,23
stt4,page_0242,8,8,8,"[318, 754, 387, 836]","[318, 754, 387, 836]",1.000,detector,equal_qn,21,21,21
stt4,page_0242,9,5,5,"[220, 551, 288, 627]","[220, 551, 288, 627]",1.000,detector,equal_qn,22,22,22
stt4,page_0242,9,10,10,"[217, 875, 286, 952]","[218, 870, 288, 951]",0.889,detector,equal_qn,22,22,22
stt4,page_0244,5,16,16,"[572, 1166, 641, 1240]","[572, 1166, 641, 1240]",1.000,detector,equal_qn,24,24,24
stt4,page_0244,8,6,6,"[272, 655, 347, 738]","[277, 657, 345, 741]",0.857,detector,equal_qn,20,20,20
stt4,page_0244,9,18,18,"[179, 1383, 247, 1459]","[175, 1384, 248, 1463]",0.874,detector,equal_qn,22,22,22
stt4,page_0246,1,18,17,"[961, 1337, 1039, 1410]","[961, 1337, 1039, 1410]",1.000,midpoint,conflict,23,22,24
stt4,page_0246,3,14,14,"[772, 1222, 846, 1306]","[774, 1217, 845, 1303]",0.875,detector,equal_qn,20,20,20
stt4,page_0246,5,3,3,"[577, 434, 645, 514]","[577, 434, 645, 514]",1.000,detector,equal_qn,22,22,22
stt4,page_0246,8,9,9,"[280, 846, 353, 931]","[280, 846, 353, 931]",1.000,detector,equal_qn,20,20,20
stt4,page_0248,4,0,0,"[685, 228, 750, 293]","[685, 228, 750, 293]",1.000,detector,equal_qn,26,26,26
stt4,page_0248,5,0,0,"[592, 230, 658, 294]","[589, 228, 656, 295]",0.887,detector,equal_ocr,24,23,24
stt4,page_0248,5,18,18,"[592, 1278, 658, 1349]","[590, 1285, 658, 1359]",0.769,detector,equal_ocr,24,23,24
stt4,page_0250,5,1,1,"[574, 296, 643, 368]","[574, 296, 643, 368]",1.000,detector,equal_ocr,24,25,24
stt4,page_0250,5,19,20,"[567, 1349, 638, 1420]","[567, 1349, 638, 1420]",1.000,detector,equal_ocr,24,25,24
stt4,page_0250,7,7,8,"[368, 649, 437, 725]","[368, 649, 437, 725]",1.000,detector,equal_ocr,24,25,24
stt4,page_0252,2,12,12,"[861, 938, 928, 1009]","[861, 938, 928, 1009]",1.000,detector,equal_qn,24,24,24
stt4,page_0252,2,15,15,"[861, 1115, 928, 1187]","[861, 1115, 928, 1187]",1.000,detector,equal_qn,24,24,24
stt4,page_0252,3,14,13,"[751, 1057, 822, 1128]","[759, 1059, 830, 1131]",0.749,detector,equal_ocr,24,23,24
stt4,page_0252,5,20,20,"[568, 1451, 636, 1524]","[568, 1451, 636, 1524]",1.000,detector,equal_qn,23,23,23
stt4,page_0254,2,8,8,"[873, 808, 941, 892]","[873, 808, 941, 892]",1.000,detector,equal_qn,20,20,20
stt4,page_0254,3,0,0,"[772, 256, 842, 330]","[772, 256, 842, 330]",1.000,detector,equal_qn,21,21,21
stt4,page_0254,6,9,9,"[480, 777, 550, 852]","[480, 777, 550, 852]",1.000,detector,equal_qn,24,24,24
stt4,page_0254,8,7,7,"[278, 628, 342, 696]","[278, 628, 342, 696]",1.000,midpoint,conflict,25,24,26
stt4,page_0254,9,2,2,"[176, 351, 242, 425]","[176, 351, 242, 425]",1.000,detector,equal_qn,21,21,21
stt4,page_0256,2,9,9,"[866, 784, 937, 861]","[866, 784, 937, 861]",1.000,detector,equal_qn,23,23,23
stt4,page_0256,3,2,2,"[762, 357, 830, 431]","[762, 357, 830, 431]",1.000,detector,equal_qn,23,23,23
stt4,page_0256,4,0,0,"[666, 232, 734, 300]","[666, 232, 734, 300]",1.000,detector,equal_qn,24,24,24
stt4,page_0256,4,21,21,"[652, 1458, 724, 1533]","[652, 1458, 724, 1533]",1.000,detector,equal_qn,24,24,24
stt4,page_0256,5,4,4,"[570, 472, 635, 547]","[570, 472, 635, 547]",1.000,detector,equal_qn,23,23,23
stt4,page_0256,5,15,15,"[561, 1143, 629, 1218]","[561, 1143, 629, 1218]",1.000,detector,equal_qn,23,23,23
stt4,page_0256,6,5,5,"[469, 530, 535, 603]","[469, 530, 535, 603]",1.000,detector,equal_qn,23,23,23
stt4,page_0256,7,9,9,"[361, 811, 430, 892]","[361, 811, 430, 892]",1.000,detector,equal_qn,22,22,22
stt4,page_0258,3,0,0,"[750, 238, 823, 314]","[750, 238, 823, 314]",1.000,detector,equal_qn,21,21,21
stt4,page_0258,3,9,9,"[759, 839, 828, 921]","[759, 839, 828, 921]",1.000,detector,equal_qn,21,21,21
stt4,page_0258,6,2,2,"[468, 361, 539, 445]","[468, 361, 539, 445]",1.000,detector,equal_qn,21,21,21
stt4,page_0258,9,18,19,"[167, 1445, 239, 1513]","[167, 1428, 239, 1513]",0.800,detector,equal_ocr,21,22,21
stt4,page_0260,2,3,3,"[854, 428, 923, 504]","[854, 428, 923, 504]",1.000,detector,equal_qn,21,22,22
stt4,page_0260,2,6,6,"[846, 636, 927, 716]","[855, 607, 924, 683]",0.382,detector,equal_qn,21,22,22
stt4,page_0260,4,7,7,"[660, 693, 731, 772]","[660, 693, 731, 772]",1.000,detector,equal_qn,22,22,22
stt4,page_0260,4,19,19,"[667, 1457, 738, 1535]","[667, 1457, 738, 1535]",1.000,detector,equal_qn,22,22,22
stt4,page_0260,6,8,8,"[476, 730, 543, 805]","[476, 730, 543, 805]",1.000,detector,equal_qn,23,23,23
stt4,page_0260,7,10,11,"[371, 886, 435, 963]","[369, 950, 436, 1027]",0.090,detector,equal_qn,22,22,22
stt4,page_0260,7,17,18,"[375, 1329, 440, 1406]","[377, 1391, 443, 1470]",0.102,detector,equal_qn,22,22,22
stt4,page_0262,4,2,2,"[673, 365, 744, 443]","[673, 365, 744, 443]",1.000,detector,equal_qn,20,21,21
stt4,page_0262,4,18,18,"[681, 1505, 751, 1585]","[681, 1446, 752, 1526]",0.150,detector,equal_qn,20,21,21
stt4,page_0262,5,1,1,"[576, 292, 641, 362]","[573, 289, 644, 362]",0.878,detector,equal_ocr,24,23,24
stt4,page_0262,5,17,16,"[576, 1227, 641, 1297]","[582, 1223, 651, 1295]",0.729,detector,equal_ocr,24,23,24
stt4,page_0262,7,3,3,"[380, 426, 454, 506]","[380, 426, 454, 506]",1.000,detector,conflict,22,22,23
stt4,page_0262,8,1,1,"[280, 294, 359, 369]","[281, 292, 355, 372]",0.882,detector,equal_ocr,15,14,15
stt4,page_0262,8,9,9,"[280, 800, 359, 875]","[281, 799, 352, 875]",0.888,detector,equal_ocr,15,14,15
stt4,page_0264,1,11,9,"[961, 907, 1034, 987]","[966, 976, 1039, 1059]",0.067,detector,equal_ocr,22,21,22
stt4,page_0264,8,4,4,"[273, 513, 346, 593]","[273, 513, 346, 593]",1.000,detector,equal_qn,21,21,21
stt4,page_0266,8,1,1,"[287, 319, 355, 397]","[287, 319, 355, 397]",1.000,detector,equal_qn,23,23,23
stt4,page_0268,4,17,17,"[651, 1275, 716, 1347]","[653, 1278, 723, 1351]",0.799,detector,equal_qn,23,23,23
stt4,page_0268,6,1,1,"[459, 301, 529, 378]","[459, 301, 529, 378]",1.000,detector,equal_qn,21,21,21
stt4,page_0268,8,10,10,"[261, 845, 331, 930]","[261, 845, 331, 930]",1.000,detector,conflict,21,21,20
stt4,page_0268,9,11,12,"[175, 932, 236, 1007]","[177, 935, 241, 1011]",0.818,detector,equal_ocr,22,23,22
stt4,page_0270,1,1,1,"[964, 303, 1032, 380]","[964, 303, 1032, 380]",1.000,detector,equal_qn,22,22,22
stt4,page_0270,1,15,15,"[977, 1197, 1047, 1274]","[977, 1197, 1047, 1274]",1.000,detector,equal_qn,22,22,22
stt4,page_0270,3,3,3,"[762, 419, 829, 495]","[762, 419, 829, 495]",1.000,detector,equal_qn,23,23,23
stt4,page_0270,7,3,3,"[375, 421, 442, 492]","[380, 416, 446, 487]",0.765,detector,conflict,24,24,25
stt4,page_0270,9,17,18,"[187, 1374, 261, 1454]","[191, 1383, 262, 1462]",0.758,detector,equal_qn,21,22,22
stt4,page_0272,1,18,18,"[960, 1344, 1029, 1417]","[988, 1347, 1060, 1425]",0.369,detector,equal_qn,23,23,23
stt4,page_0272,2,8,9,"[862, 779, 934, 860]","[872, 772, 945, 857]",0.672,detector,equal_ocr,21,22,21
stt4,page_0272,5,0,0,"[579, 250, 648, 323]","[579, 250, 648, 323]",1.000,detector,equal_qn,21,21,21
stt4,page_0272,5,5,5,"[589, 570, 661, 652]","[589, 570, 661, 652]",1.000,detector,equal_qn,21,21,21
stt4,page_0272,5,15,15,"[589, 1243, 663, 1327]","[589, 1243, 663, 1327]",1.000,detector,equal_qn,21,21,21
stt4,page_0272,6,3,3,"[488, 441, 561, 522]","[488, 441, 561, 522]",1.000,detector,equal_qn,21,21,21
stt4,page_0272,6,14,14,"[496, 1179, 568, 1261]","[496, 1179, 568, 1261]",1.000,detector,equal_qn,21,21,21
stt4,page_0272,7,2,2,"[387, 371, 460, 448]","[387, 371, 460, 448]",1.000,detector,equal_qn,22,22,22
stt4,page_0272,7,11,11,"[385, 955, 454, 1032]","[389, 956, 457, 1033]",0.881,detector,equal_qn,22,22,22
stt4,page_0272,8,16,16,"[286, 1274, 354, 1351]","[301, 1290, 371, 1367]",0.437,detector,equal_qn,22,22,22
stt4,page_0274,1,12,12,"[978, 972, 1043, 1045]","[970, 967, 1041, 1043]",0.789,detector,equal_ocr,23,22,23
stt4,page_0274,3,0,0,"[771, 245, 838, 318]","[771, 245, 838, 318]",1.000,detector,equal_qn,23,23,23
stt4,page_0274,3,3,3,"[769, 429, 839, 506]","[769, 429, 839, 506]",1.000,detector,equal_qn,23,23,23
stt4,page_0274,5,15,15,"[570, 1168, 639, 1243]","[570, 1168, 639, 1243]",1.000,detector,equal_qn,23,23,23
stt4,page_0274,7,12,12,"[382, 1001, 453, 1082]","[382, 1001, 453, 1082]",1.000,detector,equal_qn,22,22,22
stt4,page_0274,8,18,18,"[283, 1388, 353, 1469]","[283, 1388, 353, 1469]",1.000,detector,equal_qn,22,22,22
stt4,page_0276,7,10,10,"[374, 840, 443, 918]","[374, 840, 443, 918]",1.000,detector,equal_qn,23,23,23
stt4,page_0276,7,16,16,"[375, 1219, 444, 1294]","[375, 1219, 444, 1294]",1.000,detector,equal_qn,23,23,23
stt4,page_0276,8,16,17,"[275, 1268, 348, 1346]","[275, 1274, 344, 1353]",0.804,detector,equal_qn,22,23,23
stt4,page_0278,2,19,19,"[1292, 1944, 1406, 2052]","[1271, 1920, 1380, 2042]",0.508,detector,equal_qn,23,23,23
stt4,page_0278,4,6,6,"[982, 755, 1085, 866]","[982, 755, 1085, 866]",1.000,detector,equal_qn,23,23,23
stt4,page_0278,4,14,14,"[980, 1480, 1084, 1594]","[980, 1480, 1084, 1594]",1.000,detector,equal_qn,23,23,23
stt4,page_0278,4,22,22,"[981, 2208, 1085, 2312]","[981, 2208, 1085, 2312]",1.000,detector,equal_qn,23,23,23
stt4,page_0278,7,4,4,"[539, 554, 641, 663]","[539, 554, 641, 663]",1.000,detector,equal_qn,24,24,24
stt4,page_0278,8,16,16,"[380, 1603, 477, 1712]","[380, 1603, 477, 1712]",1.000,detector,equal_qn,24,24,24
stt4,page_0278,9,18,18,"[258, 1776, 356, 1881]","[258, 1776, 356, 1881]",1.000,detector,equal_qn,24,24,24
stt4,page_0280,2,20,20,"[852, 1340, 920, 1412]","[852, 1340, 920, 1412]",1.000,detector,equal_qn,25,25,25
stt4,page_0280,5,11,12,"[565, 981, 636, 1048]","[565, 965, 636, 1048]",0.807,detector,equal_ocr,21,22,21
stt4,page_0280,5,15,16,"[559, 1230, 630, 1310]","[559, 1230, 630, 1310]",1.000,detector,equal_ocr,21,22,21
stt4,page_0280,6,6,6,"[485, 618, 552, 694]","[474, 619, 543, 698]",0.702,detector,equal_qn,22,22,22
stt4,page_0282,7,0,0,"[383, 305, 449, 371]","[383, 305, 449, 371]",1.000,detector,equal_qn,24,24,24
stt4,page_0282,7,10,10,"[382, 859, 437, 927]","[391, 852, 457, 925]",0.550,detector,equal_qn,24,24,24
stt4,page_0282,8,17,17,"[289, 1358, 358, 1432]","[317, 1356, 386, 1435]",0.403,detector,equal_qn,22,22,22
stt4,page_0284,1,22,22,"[952, 1565, 1021, 1634]","[952, 1565, 1021, 1634]",1.000,detector,equal_qn,23,23,23
stt4,page_0284,2,12,12,"[852, 990, 922, 1068]","[852, 990, 922, 1068]",1.000,detector,equal_qn,22,22,22
stt4,page_0284,3,19,19,"[753, 1404, 821, 1478]","[753, 1404, 821, 1478]",1.000,detector,equal_qn,23,23,23
stt4,page_0284,4,18,18,"[660, 1334, 729, 1409]","[660, 1334, 729, 1409]",1.000,detector,equal_qn,23,23,23
stt4,page_0284,5,5,5,"[567, 566, 635, 651]","[567, 566, 635, 651]",1.000,detector,equal_qn,21,21,21
stt4,page_0284,7,15,15,"[368, 1163, 435, 1238]","[368, 1163, 435, 1238]",1.000,detector,equal_qn,23,23,23
stt4,page_0286,1,15,15,"[970, 1147, 1039, 1221]","[970, 1147, 1039, 1221]",1.000,detector,equal_qn,23,23,23
stt4,page_0286,1,18,18,"[970, 1325, 1040, 1401]","[970, 1325, 1040, 1401]",1.000,detector,equal_qn,23,23,23
stt4,page_0286,5,14,14,"[584, 1114, 643, 1188]","[578, 1110, 644, 1185]",0.817,detector,equal_ocr,22,20,22
stt4,page_0286,8,11,11,"[296, 936, 355, 1012]","[285, 930, 351, 1007]",0.690,detector,equal_qn,22,22,22
stt4,page_0286,9,7,7,"[201, 660, 264, 735]","[201, 660, 264, 735]",1.000,detector,equal_qn,23,23,23
stt4,page_0288,1,5,5,"[948, 537, 1020, 611]","[947, 537, 1020, 615]",0.936,detector,equal_qn,23,23,23
stt4,page_0288,1,9,9,"[948, 784, 1020, 857]","[956, 788, 1026, 866]",0.701,detector,equal_qn,23,23,23
stt4,page_0288,2,7,7,"[852, 696, 924, 776]","[857, 693, 925, 774]",0.865,detector,equal_qn,21,21,21
stt4,page_0288,2,14,14,"[852, 1163, 924, 1243]","[848, 1148, 920, 1236]",0.696,detector,equal_qn,21,21,21
stt4,page_0288,5,1,1,"[569, 294, 636, 369]","[569, 294, 636, 369]",1.000,detector,equal_qn,22,22,22
stt4,page_0288,5,17,17,"[570, 1310, 639, 1388]","[570, 1310, 639, 1388]",1.000,detector,equal_qn,22,22,22
stt4,page_0290,1,20,20,"[946, 1574, 1017, 1644]","[946, 1574, 1017, 1644]",1.000,detector,conflict,21,21,22
stt4,page_0290,6,16,17,"[470, 1160, 536, 1233]","[470, 1160, 536, 1233]",1.000,detector,equal_ocr,24,25,24
stt4,page_0290,9,11,12,"[181, 913, 246, 986]","[184, 937, 252, 1010]",0.455,detector,equal_qn,23,24,24
stt4,page_0290,9,17,18,"[181, 1280, 246, 1353]","[184, 1293, 252, 1367]",0.614,detector,equal_qn,23,24,24
stt4,page_0292,1,9,9,"[936, 772, 1008, 846]","[936, 772, 1008, 846]",1.000,detector,equal_qn,23,23,23
stt4,page_0292,3,10,10,"[754, 808, 819, 878]","[754, 808, 819, 878]",1.000,detector,equal_qn,25,25,25
stt4,page_0292,7,9,9,"[379, 761, 447, 832]","[382, 758, 450, 831]",0.868,detector,equal_qn,24,24,24
stt4,page_0292,7,18,18,"[379, 1288, 447, 1359]","[375, 1291, 444, 1365]",0.802,detector,equal_qn,24,24,24
stt4,page_0292,9,0,0,"[175, 250, 246, 325]","[175, 250, 246, 325]",1.000,detector,equal_qn,21,21,21
stt4,page_0292,9,16,16,"[172, 1301, 247, 1385]","[172, 1301, 247, 1385]",1.000,detector,equal_qn,21,21,21
stt4,page_0294,3,16,16,"[759, 1288, 828, 1368]","[759, 1288, 828, 1368]",1.000,detector,equal_qn,21,21,21
stt4,page_0294,8,1,1,"[274, 293, 343, 371]","[274, 293, 343, 371]",1.000,detector,equal_qn,22,22,22
stt4,page_0294,8,7,7,"[268, 683, 337, 762]","[268, 683, 337, 762]",1.000,detector,equal_qn,22,22,22
stt4,page_0294,9,1,1,"[176, 292, 246, 370]","[176, 292, 246, 370]",1.000,detector,equal_qn,22,22,22
stt4,page_0296,1,1,1,"[962, 294, 1030, 370]","[962, 294, 1030, 370]",1.000,detector,equal_qn,23,23,23
stt4,page_0296,2,6,6,"[872, 587, 934, 659]","[872, 587, 934, 659]",1.000,detector,equal_qn,24,24,24
stt4,page_0296,5,10,10,"[575, 862, 644, 941]","[575, 862, 644, 941]",1.000,detector,equal_qn,22,22,22
stt4,page_0298,3,15,15,"[760, 1222, 828, 1305]","[760, 1222, 828, 1305]",1.000,detector,equal_qn,21,21,21
stt4,page_0298,4,4,4,"[665, 510, 735, 593]","[665, 510, 735, 593]",1.000,detector,equal_qn,20,20,20
stt4,page_0298,4,16,16,"[659, 1343, 731, 1429]","[659, 1343, 731, 1429]",1.000,detector,equal_qn,20,20,20
stt4,page_0298,5,6,6,"[568, 631, 637, 712]","[568, 631, 637, 712]",1.000,detector,equal_qn,21,21,21
stt4,page_0298,6,19,19,"[474, 1495, 544, 1572]","[474, 1495, 544, 1572]",1.000,detector,equal_qn,21,21,21
stt4,page_0298,7,7,7,"[375, 689, 444, 769]","[375, 689, 444, 769]",1.000,detector,equal_ocr,22,23,22
stt4,page_0300,1,9,9,"[948, 865, 1022, 948]","[948, 865, 1022, 948]",1.000,detector,equal_qn,20,20,20
stt4,page_0300,4,5,5,"[666, 556, 733, 631]","[666, 556, 733, 631]",1.000,detector,equal_qn,22,22,22
stt4,page_0300,4,18,18,"[652, 1395, 722, 1474]","[652, 1395, 722, 1474]",1.000,detector,equal_qn,22,22,22
stt4,page_0300,5,8,9,"[573, 727, 641, 803]","[573, 727, 641, 803]",1.000,detector,equal_ocr,23,24,23
stt4,page_0300,6,6,6,"[474, 620, 544, 694]","[474, 620, 544, 694]",1.000,detector,equal_qn,23,23,23
stt4,page_0300,6,11,11,"[473, 927, 543, 1002]","[473, 927, 543, 1002]",1.000,detector,equal_qn,23,23,23
stt4,page_0300,7,1,1,"[371, 331, 443, 413]","[371, 331, 443, 413]",1.000,detector,equal_qn,20,21,21
stt4,page_0300,8,18,18,"[273, 1432, 336, 1510]","[259, 1436, 331, 1516]",0.673,detector,equal_qn,21,21,21
stt4,page_0300,9,14,14,"[159, 1181, 232, 1248]","[159, 1165, 232, 1248]",0.807,detector,equal_ocr,21,39,21
stt4,page_0302,5,7,7,"[570, 717, 644, 800]","[570, 717, 644, 800]",1.000,detector,equal_qn,21,21,21
stt4,page_0304,1,1,1,"[989, 301, 1056, 376]","[989, 301, 1056, 376]",1.000,detector,equal_qn,23,23,23
