image,book,page,column,nom_idx,syl_idx,ocr_char,syllable,tier,tier_v3,rule,tier_goc,rule_goc,bbox,p_syl_v3,argmax,max_prob,p_left,p_right,fold,gate_09,gate_08,rule_de_xuat
,stt4,page_0154,5,4,4,爷,lành,REVIEW,REVIEW,no_context,,,"[555, 489, 632, 571]",0.987995,lành,0.987995,0.000412626,9.6459e-07,3,1,1,visual_syl_gate
,stt4,page_0154,5,8,8,巽,ra,REVIEW,REVIEW,no_context,,,"[550, 760, 626, 843]",0.896887,ra,0.896887,0.0056518,3.09601e-05,3,0,1,visual_syl_gate
,stt4,page_0154,6,17,18,済,a,REVIEW,REVIEW,no_context,,,"[465, 1379, 538, 1462]",0.977282,a,0.977282,2.83509e-06,1.77415e-06,3,1,1,visual_syl_gate
,stt4,page_0156,4,2,2,鄞,sang,REVIEW,REVIEW,no_context,,,"[685, 395, 760, 478]",0.984061,sang,0.984061,0.000458523,0.000447901,3,1,1,visual_syl_gate
,stt4,page_0156,4,14,14,羡,mở,REVIEW,REVIEW,no_context,,,"[700, 1243, 774, 1331]",0.861107,mở,0.861107,0.000111491,0.000105558,3,0,1,visual_syl_gate
,stt4,page_0156,9,9,9,𠰥,chịu,REVIEW,REVIEW,no_context,,,"[185, 824, 251, 896]",0.956627,chịu,0.956627,1.13009e-05,3.7345e-05,3,1,1,visual_syl_gate
,stt4,page_0158,2,0,0,若,nước,REVIEW,REVIEW,no_context,,,"[867, 253, 936, 323]",0.822176,nước,0.822176,,1.30073e-05,0,0,1,visual_syl_gate
,stt4,page_0158,3,18,18,磎,mẹ,REVIEW,REVIEW,no_context,,,"[763, 1436, 836, 1515]",0.852427,mẹ,0.852427,0.000747169,0.000163491,0,0,1,visual_syl_gate
,stt4,page_0158,4,10,10,𫠓,vì,REVIEW,REVIEW,no_context,,,"[670, 929, 745, 1015]",0.993995,vì,0.993995,7.07194e-06,1.04517e-05,0,1,1,visual_syl_gate
,stt4,page_0158,4,19,19,移,xem,REVIEW,REVIEW,no_context,,,"[662, 1564, 745, 1641]",0.804308,xem,0.804308,6.00188e-06,,0,0,1,visual_syl_gate
,stt4,page_0158,7,8,8,虎,đêm,REVIEW,REVIEW,no_context,,,"[377, 765, 455, 846]",0.91051,đêm,0.91051,0.00041749,0.00589994,0,1,1,visual_syl_gate
,stt4,page_0160,4,13,13,一,như,REVIEW,REVIEW,no_context,,,"[667, 1029, 738, 1105]",0.887737,như,0.887737,7.96794e-05,2.12338e-06,4,0,1,visual_syl_gate
,stt4,page_0160,5,3,3,堕,xin,REVIEW,REVIEW,no_context,,,"[573, 414, 644, 489]",0.94982,xin,0.94982,3.45384e-05,0.000119613,4,1,1,visual_syl_gate
,stt4,page_0160,7,6,6,𤍠,ta,REVIEW,REVIEW,no_context,,,"[382, 589, 457, 660]",0.962219,ta,0.962219,5.92127e-05,1.40642e-05,4,1,1,visual_syl_gate
,stt4,page_0162,1,4,4,冬,cả,REVIEW,REVIEW,no_context,,,"[970, 474, 1040, 548]",0.931989,cả,0.931989,3.07191e-05,1.31093e-05,1,1,1,visual_syl_gate
,stt4,page_0162,2,22,23,𭔹,vui,REVIEW,REVIEW,no_context,,,"[889, 1480, 953, 1548]",0.867014,vui,0.867014,0.000137674,,1,0,1,visual_syl_gate
,stt4,page_0162,3,0,0,悶,gian,REVIEW,REVIEW,no_context,,,"[774, 248, 840, 314]",0.911344,gian,0.911344,,0.000267454,1,1,1,visual_syl_gate
,stt4,page_0162,3,8,8,虎,đường,REVIEW,REVIEW,no_context,,,"[786, 725, 853, 799]",0.829029,đường,0.829029,4.16613e-05,0.000275944,1,0,1,visual_syl_gate
,stt4,page_0162,4,5,5,猝,rút,REVIEW,REVIEW,no_context,,,"[685, 529, 753, 597]",0.957912,rút,0.957912,0.000908327,7.01691e-06,1,1,1,visual_syl_gate
,stt4,page_0162,5,1,1,雨,về,REVIEW,REVIEW,no_context,,,"[587, 308, 651, 383]",0.916588,về,0.916588,5.59437e-06,4.00653e-05,1,1,1,visual_syl_gate
,stt4,page_0162,8,0,0,𡩷,xin,REVIEW,REVIEW,no_context,,,"[295, 247, 360, 315]",0.825999,xin,0.825999,,0.00135295,1,0,1,visual_syl_gate
,stt4,page_0164,3,14,14,痍,mẹ,REVIEW,REVIEW,no_context,,,"[768, 1129, 841, 1209]",0.960928,mẹ,0.960928,5.38005e-06,2.20797e-06,0,1,1,visual_syl_gate
,stt4,page_0164,3,20,20,堕,xin,REVIEW,REVIEW,no_context,,,"[776, 1522, 846, 1600]",0.87852,xin,0.87852,0.000396819,1.79183e-05,0,0,1,visual_syl_gate
,stt4,page_0164,5,3,3,痍,mẹ,REVIEW,REVIEW,no_context,,,"[570, 435, 640, 513]",0.859322,mẹ,0.859322,4.64766e-05,2.95423e-05,0,0,1,visual_syl_gate
,stt4,page_0164,8,5,5,五,chịu,REVIEW,REVIEW,no_context,,,"[274, 566, 349, 642]",0.995065,chịu,0.995065,5.14449e-05,1.49399e-06,0,1,1,visual_syl_gate
,stt4,page_0166,1,5,5,桀,thì,REVIEW,REVIEW,no_context,,,"[964, 569, 1036, 650]",0.948719,thì,0.948719,3.72665e-06,4.53999e-05,4,1,1,visual_syl_gate
,stt4,page_0166,2,1,1,畮,hỏi,REVIEW,REVIEW,no_context,,,"[859, 302, 930, 387]",0.837471,hỏi,0.837471,0.000180969,0.000104737,4,0,1,visual_syl_gate
,stt4,page_0166,2,18,18,叔,song,REVIEW,REVIEW,no_context,,,"[860, 1462, 928, 1537]",0.981347,song,0.981347,0.000959384,0.00058646,4,1,1,visual_syl_gate
,stt4,page_0166,2,19,19,者,le,REVIEW,REVIEW,no_context,,,"[859, 1527, 928, 1600]",0.946319,le,0.946319,0.0125391,0.000140938,4,1,1,visual_syl_gate
,stt4,page_0166,5,1,1,厠,trời,REVIEW,REVIEW,no_context,,,"[569, 292, 638, 369]",0.953712,trời,0.953712,0.0023745,7.07194e-06,4,1,1,visual_syl_gate
,stt4,page_0166,5,7,7,駑,vì,REVIEW,REVIEW,no_context,,,"[565, 662, 638, 739]",0.976567,vì,0.976567,4.77507e-07,2.77524e-05,4,1,1,visual_syl_gate
,stt4,page_0166,6,15,15,病,nhà,REVIEW,REVIEW,no_context,,,"[466, 1149, 538, 1223]",0.802346,nhà,0.802346,0.0151842,0.00067238,4,0,1,visual_syl_gate
,stt4,page_0168,1,3,3,奉,bốn,REVIEW,REVIEW,no_context,,,"[967, 472, 1043, 559]",0.817472,bốn,0.817472,0.000598027,0.000463928,3,0,1,visual_syl_gate
,stt4,page_0168,2,14,14,恐,ta,REVIEW,REVIEW,no_context,,,"[881, 1276, 950, 1363]",0.995368,ta,0.995368,2.28285e-05,3.30759e-07,3,1,1,visual_syl_gate
,stt4,page_0168,4,10,10,變,mẹ,REVIEW,REVIEW,no_context,,,"[674, 920, 747, 1005]",0.916364,mẹ,0.916364,1.26071e-05,8.13976e-06,3,1,1,visual_syl_gate
,stt4,page_0168,5,7,7,是,chịu,REVIEW,REVIEW,no_context,,,"[583, 672, 651, 747]",0.867967,chịu,0.867967,0.000542387,0.000985979,3,0,1,visual_syl_gate
,stt4,page_0168,6,2,2,平,tôi,REVIEW,REVIEW,no_context,,,"[500, 375, 570, 455]",0.916029,tôi,0.916029,0.000315138,3.27003e-05,3,1,1,visual_syl_gate
,stt4,page_0168,7,12,12,鳳,kẻo,REVIEW,REVIEW,no_context,,,"[411, 1007, 478, 1083]",0.858798,kẻo,0.858798,1.17511e-05,0.00711669,3,0,1,visual_syl_gate
,stt4,page_0170,3,5,5,斸,vui,REVIEW,REVIEW,no_context,,,"[790, 570, 861, 645]",0.841057,vui,0.841057,0.000798471,6.10923e-05,2,0,1,visual_syl_gate
,stt4,page_0170,5,18,18,元,vậy,REVIEW,REVIEW,no_context,,,"[588, 1308, 656, 1378]",0.972759,vậy,0.972759,0.0178216,4.89859e-06,2,1,1,visual_syl_gate
,stt4,page_0172,2,17,17,笥,cả,REVIEW,REVIEW,no_context,,,"[863, 1224, 930, 1294]",0.833697,cả,0.833697,0.0173409,2.33699e-05,3,0,1,visual_syl_gate
,stt4,page_0172,2,22,22,楼,mô,REVIEW,REVIEW,no_context,,,"[869, 1503, 936, 1576]",0.857436,mô,0.857436,4.9089e-05,0.00105368,3,0,1,visual_syl_gate
,stt4,page_0172,4,7,7,塵,để,REVIEW,REVIEW,no_context,,,"[668, 613, 737, 679]",0.949211,để,0.949211,3.6766e-05,3.29568e-05,3,1,1,visual_syl_gate
,stt4,page_0172,4,12,12,歐,khi,REVIEW,REVIEW,no_context,,,"[669, 890, 737, 957]",0.918324,khi,0.918324,0.000108909,1.01088e-06,3,1,1,visual_syl_gate
,stt4,page_0172,6,1,1,宻,lần,REVIEW,REVIEW,no_context,,,"[472, 292, 537, 360]",0.826705,lần,0.826705,5.51923e-05,0.00177148,3,0,1,visual_syl_gate
,stt4,page_0172,6,8,8,收,một,REVIEW,REVIEW,no_context,,,"[468, 682, 538, 752]",0.900012,một,0.900012,4.15738e-06,0.000148861,3,1,1,visual_syl_gate
,stt4,page_0172,6,13,13,命,lọn,REVIEW,REVIEW,no_context,,,"[469, 973, 537, 1047]",0.860477,lọn,0.860477,0.000167369,1.54465e-05,3,0,1,visual_syl_gate
,stt4,page_0172,7,20,20,聊,máu,REVIEW,REVIEW,no_context,,,"[377, 1395, 443, 1469]",0.856286,máu,0.856286,0.00468551,0.000154791,3,0,1,visual_syl_gate
,stt4,page_0174,5,0,0,笱,tiếng,REVIEW,REVIEW,no_context,,,"[587, 246, 658, 319]",0.840339,tiếng,0.840339,,9.89543e-06,3,0,1,visual_syl_gate
,stt4,page_0174,5,8,8,獸,khi,REVIEW,REVIEW,no_context,,,"[589, 744, 660, 820]",0.833697,khi,0.833697,0.000183818,0.000236027,3,0,1,visual_syl_gate
,stt4,page_0174,6,1,1,嚴,một,REVIEW,REVIEW,no_context,,,"[488, 287, 558, 364]",0.90359,một,0.90359,8.61539e-05,,3,1,1,visual_syl_gate
,stt4,page_0174,7,20,20,摩,khó,REVIEW,REVIEW,no_context,,,"[395, 1513, 468, 1594]",0.899079,khó,0.899079,0.045598,7.08683e-05,3,0,1,visual_syl_gate
,stt4,page_0174,9,1,1,團,ngày,REVIEW,REVIEW,no_context,,,"[196, 293, 268, 373]",0.942888,ngày,0.942888,8.28534e-05,3.84495e-06,3,1,1,visual_syl_gate
,stt4,page_0176,1,20,20,啟,đoạn,REVIEW,REVIEW,no_context,,,"[967, 1511, 1034, 1588]",0.928242,đoạn,0.928242,1.90739e-05,0.000151205,4,1,1,visual_syl_gate
,stt4,page_0176,2,22,22,媚,mới,REVIEW,REVIEW,no_context,,,"[867, 1579, 934, 1646]",0.860477,mới,0.860477,0.000167369,,4,0,1,visual_syl_gate
,stt4,page_0176,6,2,2,花,vậy,REVIEW,REVIEW,no_context,,,"[475, 343, 541, 417]",0.876806,vậy,0.876806,0.00333553,0.00054878,4,0,1,visual_syl_gate
,stt4,page_0176,6,23,23,𬒳,thịt,REVIEW,REVIEW,no_context,,,"[477, 1581, 540, 1648]",0.826402,thịt,0.826402,,,4,0,1,visual_syl_gate
,stt4,page_0176,7,6,6,易,chịu,REVIEW,REVIEW,no_context,,,"[382, 580, 449, 653]",0.994765,chịu,0.994765,1.07834e-05,1.20987e-06,4,1,1,visual_syl_gate
,stt4,page_0176,7,17,17,工,vậy,REVIEW,REVIEW,no_context,,,"[382, 1225, 447, 1296]",0.872322,vậy,0.872322,0.000153586,0.000546641,4,0,1,visual_syl_gate
,stt4,page_0176,8,4,4,皎,hơn,REVIEW,REVIEW,no_context,,,"[274, 490, 346, 570]",0.986519,hơn,0.986519,0.000167369,6.42556e-07,4,1,1,visual_syl_gate
,stt4,page_0176,8,11,11,啟,một,REVIEW,REVIEW,no_context,,,"[276, 935, 343, 1011]",0.900837,một,0.900837,0.000675011,2.30076e-05,4,1,1,visual_syl_gate
,stt4,page_0176,8,16,16,园,có,REVIEW,REVIEW,no_context,,,"[276, 1248, 343, 1325]",0.931306,có,0.931306,0.00524752,4.36607e-05,4,1,1,visual_syl_gate
,stt4,page_0176,9,2,2,敦,khi,REVIEW,REVIEW,no_context,,,"[172, 350, 248, 424]",0.814484,khi,0.814484,0.0212051,0.00700636,4,0,1,visual_syl_gate
,stt4,page_0178,3,5,5,随,xin,REVIEW,REVIEW,no_context,,,"[760, 550, 831, 627]",0.950806,xin,0.950806,0.0223533,9.74202e-06,3,1,1,visual_syl_gate
,stt4,page_0178,4,15,15,叙,dạy,REVIEW,REVIEW,no_context,,,"[668, 1189, 736, 1264]",0.91838,dạy,0.91838,1.65717e-05,0.000132399,3,1,1,visual_syl_gate
,stt4,page_0178,7,5,5,暝,ra,REVIEW,REVIEW,no_context,,,"[370, 547, 454, 624]",0.952839,ra,0.952839,0.000119613,2.30076e-05,3,1,1,visual_syl_gate
,stt4,page_0178,7,20,20,嶺,năm,REVIEW,REVIEW,no_context,,,"[375, 1493, 444, 1567]",0.957766,năm,0.957766,0.000116842,,3,1,1,visual_syl_gate
,stt4,page_0178,9,0,0,似,đời,REVIEW,REVIEW,no_context,,,"[171, 230, 247, 304]",0.921524,đời,0.921524,,2.84105e-05,3,1,1,visual_syl_gate
,stt4,page_0182,3,10,10,无,vậy,REVIEW,REVIEW,no_context,,,"[800, 764, 865, 829]",0.933412,vậy,0.933412,0.001429,0.00140136,3,1,1,visual_syl_gate
,stt4,page_0182,6,22,22,炊,hơn,REVIEW,REVIEW,no_context,,,"[529, 1592, 602, 1663]",0.823683,hơn,0.823683,5.96771e-05,,3,0,1,visual_syl_gate
,stt4,page_0182,7,19,19,至,đến,REVIEW,REVIEW,no_context,,,"[413, 1398, 488, 1477]",0.828624,đến,0.828624,0.000137674,0.00134242,3,0,1,visual_syl_gate
,stt4,page_0184,2,2,2,𣴑,hai,REVIEW,REVIEW,no_context,,,"[869, 362, 936, 436]",0.917876,hai,0.917876,0.000377171,1.02095e-05,2,1,1,visual_syl_gate
,stt4,page_0184,6,8,8,陣,sau,REVIEW,REVIEW,no_context,,,"[477, 732, 547, 809]",0.982575,sau,0.982575,1.83432e-05,4.21398e-07,2,1,1,visual_syl_gate
,stt4,page_0184,8,4,4,億,ma,REVIEW,REVIEW,no_context,,,"[285, 489, 351, 567]",0.93307,ma,0.93307,0.000546641,0.000195674,2,1,1,visual_syl_gate
,stt4,page_0186,2,19,20,麰,sau,REVIEW,REVIEW,no_context,,,"[871, 1366, 940, 1441]",0.89339,sau,0.89339,0.00219605,0.00122707,4,0,1,visual_syl_gate
,stt4,page_0186,8,2,2,灵,con,REVIEW,REVIEW,no_context,,,"[282, 381, 355, 458]",0.944559,con,0.944559,2.56668e-05,2.83509e-06,4,1,1,visual_syl_gate
,stt4,page_0188,3,1,1,絹,ong,REVIEW,REVIEW,no_context,,,"[754, 301, 826, 378]",0.920737,ong,0.920737,1.36808e-07,3.02429e-05,2,1,1,visual_syl_gate
,stt4,page_0188,3,7,7,夜,trời,REVIEW,REVIEW,no_context,,,"[754, 678, 825, 755]",0.928469,trời,0.928469,0.00112602,,2,1,1,visual_syl_gate
,stt4,page_0188,4,0,0,起,bà,REVIEW,REVIEW,no_context,,,"[654, 240, 726, 310]",0.986286,bà,0.986286,,0.000482409,2,1,1,visual_syl_gate
,stt4,page_0188,5,0,0,愁,tám,REVIEW,REVIEW,no_context,,,"[553, 239, 627, 312]",0.967401,tám,0.967401,,1.09532e-05,2,1,1,visual_syl_gate
,stt4,page_0190,1,4,4,寜,và,REVIEW,REVIEW,no_context,,,"[974, 487, 1044, 564]",0.90348,và,0.90348,0.000241625,3.06546e-06,2,1,1,visual_syl_gate
,stt4,page_0190,5,1,1,歜,hết,REVIEW,REVIEW,no_context,,,"[586, 302, 659, 378]",0.970432,hết,0.970432,1.70978e-05,2.66332e-06,2,1,1,visual_syl_gate
,stt4,page_0190,5,12,12,倧,tin,REVIEW,REVIEW,no_context,,,"[589, 999, 659, 1076]",0.849207,tin,0.849207,2.92508e-06,5.34942e-05,2,0,1,visual_syl_gate
,stt4,page_0190,6,12,12,工,vậy,REVIEW,REVIEW,no_context,,,"[484, 968, 563, 1041]",0.993839,vậy,0.993839,0.00468551,6.1794e-07,2,1,1,visual_syl_gate
,stt4,page_0190,8,9,8,意,đàng,REVIEW,REVIEW,no_context,,,"[280, 841, 354, 922]",0.879486,đàng,0.879486,0.000194151,,2,0,1,visual_syl_gate
,stt4,page_0190,8,15,14,况,chịu,REVIEW,REVIEW,no_context,,,"[272, 1239, 349, 1324]",0.989013,chịu,0.989013,2.86334e-05,1.2706e-05,2,1,1,visual_syl_gate
,stt4,page_0192,2,11,11,兕,ra,REVIEW,REVIEW,no_context,,,"[858, 1022, 932, 1109]",0.903039,ra,0.903039,0.000122449,0.000118682,1,1,1,visual_syl_gate
,stt4,page_0192,4,6,6,放,kính,REVIEW,REVIEW,no_context,,,"[666, 659, 738, 746]",0.948198,kính,0.948198,3.24459e-05,0.000529822,1,1,1,visual_syl_gate
,stt4,page_0192,5,5,5,愕,ra,REVIEW,REVIEW,no_context,,,"[566, 543, 639, 620]",0.858274,ra,0.858274,0.000108909,5.92127e-05,1,0,1,visual_syl_gate
,stt4,page_0192,7,4,4,院,ra,REVIEW,REVIEW,no_context,,,"[381, 497, 452, 580]",0.96572,ra,0.96572,0.000381617,0.0003757,1,1,1,visual_syl_gate
,stt4,page_0194,5,9,9,鬻,rô,REVIEW,REVIEW,no_context,,,"[589, 812, 658, 892]",0.931818,rô,0.931818,0.000232368,6.06169e-05,3,1,1,visual_syl_gate
,stt4,page_0194,6,18,18,趙,về,REVIEW,REVIEW,no_context,,,"[496, 1456, 566, 1533]",0.942831,về,0.942831,7.52805e-06,0.000122449,3,1,1,visual_syl_gate
,stt4,page_0194,8,19,20,邑,pha,REVIEW,REVIEW,no_context,,,"[296, 1514, 367, 1590]",0.952519,pha,0.952519,,1.00302e-06,3,1,1,visual_syl_gate
,stt4,page_0194,8,20,21,嚢,trước,REVIEW,REVIEW,no_context,,,"[303, 1575, 374, 1646]",0.854719,trước,0.854719,0.000588755,,3,0,1,visual_syl_gate
,stt4,page_0196,3,4,4,乳,ra,REVIEW,REVIEW,no_context,,,"[795, 516, 869, 601]",0.820772,ra,0.820772,0.0814462,1.89255e-05,4,0,1,visual_syl_gate
,stt4,page_0196,4,1,1,遍,le,REVIEW,REVIEW,no_context,,,"[712, 310, 779, 389]",0.8797,le,0.8797,0.000595695,0.000259225,4,0,1,visual_syl_gate
,stt4,page_0196,4,17,17,鍮,ong,REVIEW,REVIEW,no_context,,,"[679, 1334, 756, 1415]",0.99246,ong,0.99246,4.8328e-05,1.00302e-06,4,1,1,visual_syl_gate
,stt4,page_0196,4,19,19,𠙚,nước,REVIEW,REVIEW,no_context,,,"[680, 1464, 754, 1544]",0.881313,nước,0.881313,3.76379e-05,1.58129e-05,4,0,1,visual_syl_gate
,stt4,page_0196,4,21,21,硐,vua,REVIEW,REVIEW,no_context,,,"[682, 1592, 752, 1662]",0.833697,vua,0.833697,6.06169e-05,,4,0,1,visual_syl_gate
,stt4,page_0196,6,17,17,玉,vậy,REVIEW,REVIEW,no_context,,,"[526, 1332, 599, 1409]",0.958263,vậy,0.958263,0.00751672,2.84105e-05,4,1,1,visual_syl_gate
,stt4,page_0196,7,1,1,𠒇,hiện,REVIEW,REVIEW,no_context,,,"[429, 301, 501, 383]",0.934438,hiện,0.934438,7.63054e-07,7.60306e-05,4,1,1,visual_syl_gate
,stt4,page_0196,7,18,18,吹,hơn,REVIEW,REVIEW,no_context,,,"[385, 1441, 458, 1523]",0.981047,hơn,0.981047,1.59034e-06,7.35366e-06,4,1,1,visual_syl_gate
,stt4,page_0198,1,14,14,𠾖,là,REVIEW,REVIEW,no_context,,,"[972, 1117, 1041, 1197]",0.949994,là,0.949994,0.00589994,3.21934e-05,3,1,1,visual_syl_gate
,stt4,page_0198,1,21,21,硐,vua,REVIEW,REVIEW,no_context,,,"[973, 1576, 1040, 1645]",0.880882,vua,0.880882,4.10154e-05,,3,0,1,visual_syl_gate
,stt4,page_0198,8,19,19,佻,ra,REVIEW,REVIEW,no_context,,,"[278, 1436, 352, 1511]",0.964483,ra,0.964483,0.00031761,0.00193801,3,1,1,visual_syl_gate
,stt4,page_0198,8,21,21,勿,chém,REVIEW,REVIEW,no_context,,,"[287, 1560, 359, 1633]",0.959258,chém,0.959258,1.0594e-06,,3,1,1,visual_syl_gate
,stt4,page_0200,1,18,18,越,sáu,REVIEW,REVIEW,no_context,,,"[986, 1437, 1059, 1522]",0.865428,sáu,0.865428,3.91372e-05,8.88887e-05,1,0,1,visual_syl_gate
,stt4,page_0200,6,12,12,似,đời,REVIEW,REVIEW,no_context,,,"[501, 1046, 574, 1128]",0.864372,đời,0.864372,4.61149e-05,0.000205064,1,0,1,visual_syl_gate
,stt4,page_0200,8,2,2,祗,này,REVIEW,REVIEW,no_context,,,"[318, 357, 386, 434]",0.920962,này,0.920962,0.0113724,1.3497e-06,1,1,1,visual_syl_gate
,stt4,page_0202,8,3,3,罢,là,REVIEW,REVIEW,no_context,,,"[271, 438, 342, 514]",0.883737,là,0.883737,0.00878794,0.000303065,0,0,1,visual_syl_gate
,stt4,page_0204,3,22,22,无,đã,REVIEW,REVIEW,no_context,,,"[766, 1549, 834, 1619]",0.840236,đã,0.840236,3.97535e-05,,3,0,1,visual_syl_gate
,stt4,page_0204,4,12,12,𭩮,thầy,REVIEW,REVIEW,no_context,,,"[666, 962, 734, 1037]",0.993415,thầy,0.993415,0.000607444,6.45263e-05,3,1,1,visual_syl_gate
,stt4,page_0204,4,13,13,牙,cả,REVIEW,REVIEW,no_context,,,"[666, 1019, 734, 1094]",0.951589,cả,0.951589,0.00447094,6.24097e-06,3,1,1,visual_syl_gate
,stt4,page_0204,5,19,19,祖,nó,REVIEW,REVIEW,no_context,,,"[575, 1342, 641, 1411]",0.86712,nó,0.86712,0.00131132,3.58389e-06,3,0,1,visual_syl_gate
,stt4,page_0204,5,23,23,凃,giờ,REVIEW,REVIEW,no_context,,,"[575, 1572, 642, 1637]",0.843422,giờ,0.843422,0.0110657,,3,0,1,visual_syl_gate
,stt4,page_0204,6,14,14,多,chịu,REVIEW,REVIEW,no_context,,,"[475, 1056, 543, 1127]",0.913628,chịu,0.913628,0.00137963,0.00102526,3,1,1,visual_syl_gate
,stt4,page_0204,6,21,21,崑,con,REVIEW,REVIEW,no_context,,,"[482, 1462, 549, 1532]",0.885897,con,0.885897,0.000750094,2.06238e-05,3,0,1,visual_syl_gate
,stt4,page_0204,7,4,4,叚,một,REVIEW,REVIEW,no_context,,,"[375, 471, 443, 547]",0.829738,một,0.829738,0.00161295,0.00061701,3,0,1,visual_syl_gate
,stt4,page_0204,8,3,3,庻,nước,REVIEW,REVIEW,no_context,,,"[277, 421, 342, 496]",0.865534,nước,0.865534,8.93978e-06,0.000140938,3,0,1,visual_syl_gate
,stt4,page_0204,8,8,8,寄,người,REVIEW,REVIEW,no_context,,,"[277, 740, 342, 816]",0.978118,người,0.978118,3.6766e-05,0.000197208,3,1,1,visual_syl_gate
,stt4,page_0206,1,6,5,与,pha,REVIEW,REVIEW,no_context,,,"[974, 557, 1044, 636]",0.996411,pha,0.996411,0.996411,7.33821e-07,1,1,1,visual_syl_gate
,stt4,page_0206,3,10,10,韓,và,REVIEW,REVIEW,no_context,,,"[768, 878, 839, 956]",0.831056,và,0.831056,0.00740019,0.000104737,1,0,1,visual_syl_gate
,stt4,page_0206,4,5,5,朝,tuổi,REVIEW,REVIEW,no_context,,,"[673, 549, 747, 627]",0.889093,tuổi,0.889093,0.00114823,0.000198755,1,0,1,visual_syl_gate
,stt4,page_0206,6,18,18,廟,năm,REVIEW,REVIEW,no_context,,,"[476, 1408, 543, 1485]",0.938267,năm,0.938267,3.23777e-06,,1,1,1,visual_syl_gate
,stt4,page_0206,7,0,0,禮,hai,REVIEW,REVIEW,no_context,,,"[373, 275, 448, 361]",0.91051,hai,0.91051,,0.00019264,1,1,1,visual_syl_gate
,stt4,page_0206,7,2,2,发,hai,REVIEW,REVIEW,no_context,,,"[372, 403, 448, 488]",0.813093,hai,0.813093,0.000171338,0.000507539,1,0,1,visual_syl_gate
,stt4,page_0208,1,8,8,般,ca,REVIEW,REVIEW,no_context,,,"[976, 717, 1049, 791]",0.870301,ca,0.870301,0.00205496,2.68986e-05,2,0,1,visual_syl_gate
,stt4,page_0208,2,16,16,府,về,REVIEW,REVIEW,no_context,,,"[890, 1241, 962, 1321]",0.988576,về,0.988576,0.00228353,2.45799e-07,2,1,1,visual_syl_gate
,stt4,page_0208,7,0,0,犎,sau,REVIEW,REVIEW,no_context,,,"[386, 253, 458, 328]",0.985481,sau,0.985481,,1.23856e-06,2,1,1,visual_syl_gate
,stt4,page_0208,7,21,21,娶,khi,REVIEW,REVIEW,no_context,,,"[408, 1606, 478, 1674]",0.983701,khi,0.983701,0.000444416,,2,1,1,visual_syl_gate
,stt4,page_0208,9,5,5,魂,ra,REVIEW,REVIEW,no_context,,,"[194, 570, 260, 649]",0.88969,ra,0.88969,0.00019264,0.00132678,2,0,1,visual_syl_gate
,stt4,page_0210,5,20,20,光,chúa,REVIEW,REVIEW,no_context,,,"[598, 1533, 673, 1609]",0.822578,chúa,0.822578,0.00228353,0.0129877,2,0,1,visual_syl_gate
,stt4,page_0212,1,14,14,苛,cả,REVIEW,REVIEW,no_context,,,"[952, 1060, 1024, 1131]",0.854093,cả,0.854093,0.00119397,0.00812752,2,0,1,visual_syl_gate
,stt4,page_0212,3,12,12,𡘜,ra,REVIEW,REVIEW,no_context,,,"[757, 999, 830, 1074]",0.996198,ra,0.996198,1.7026e-07,5.06473e-05,2,1,1,visual_syl_gate
,stt4,page_0212,3,13,13,䓁,thì,REVIEW,REVIEW,no_context,,,"[757, 1062, 830, 1137]",0.842907,thì,0.842907,0.00103734,0.000126336,2,0,1,visual_syl_gate
,stt4,page_0212,4,6,6,𮔉,càng,REVIEW,REVIEW,no_context,,,"[672, 613, 743, 687]",0.943666,càng,0.943666,6.40242e-05,6.04896e-06,2,1,1,visual_syl_gate
,stt4,page_0212,4,8,8,底,càng,REVIEW,REVIEW,no_context,,,"[673, 737, 743, 809]",0.812697,càng,0.812697,0.000386115,0.000158461,2,0,1,visual_syl_gate
,stt4,page_0212,4,12,12,残,chức,REVIEW,REVIEW,no_context,,,"[679, 983, 751, 1058]",0.912346,chức,0.912346,6.9623e-06,2.04634e-05,2,1,1,visual_syl_gate
,stt4,page_0212,4,21,20,銜,về,REVIEW,REVIEW,no_context,,,"[687, 1527, 758, 1604]",0.941192,về,0.941192,1.7367e-05,0.000286936,2,1,1,visual_syl_gate
,stt4,page_0212,4,22,21,陣,sau,REVIEW,REVIEW,no_context,,,"[692, 1586, 767, 1659]",0.820271,sau,0.820271,8.07641e-06,,2,0,1,visual_syl_gate
,stt4,page_0212,8,0,0,略,hai,REVIEW,REVIEW,no_context,,,"[279, 345, 352, 433]",0.990826,hai,0.990826,,0.000130347,2,1,1,visual_syl_gate
,stt4,page_0212,9,11,10,迷,giê,REVIEW,REVIEW,no_context,,,"[188, 933, 268, 1021]",0.896285,giê,0.896285,0.00133197,0.0111961,2,0,1,visual_syl_gate
,stt4,page_0214,1,3,3,桐,vua,REVIEW,REVIEW,no_context,,,"[960, 419, 1032, 499]",0.986918,vua,0.986918,3.16943e-05,9.06149e-07,1,1,1,visual_syl_gate
,stt4,page_0214,3,12,12,朔,vua,REVIEW,REVIEW,no_context,,,"[759, 1002, 827, 1080]",0.825999,vua,0.825999,7.90593e-05,1.21241e-05,1,0,1,visual_syl_gate
