book,page,column,ocr_char,syllable,rescued_label,unicode,head_margin,bbox
yen11,page_0130,7,商,mà,麻,U+9EBB,0.331,"[573, 1166, 660, 1272]"
yen11,page_0130,7,教,đi,移,U+79FB,0.153,"[573, 1254, 660, 1361]"
yen11,page_0130,9,好,vồ,釪,U+91EA,0.221,"[253, 2194, 346, 2299]"
yen11,page_0132,1,師,minh,命,U+547D,0.142,"[1494, 2347, 1597, 2451]"
yen11,page_0132,4,㴱,nước,渃,U+6E03,0.184,"[1049, 1427, 1154, 1535]"
yen11,page_0132,5,遄,trộm,濫,U+6FEB,0.162,"[896, 441, 995, 544]"
yen11,page_0132,6,裰,lối,磊,U+78CA,1.116,"[752, 699, 849, 807]"
yen11,page_0132,7,傳,bỏ,補,U+88DC,0.214,"[599, 2418, 698, 2522]"
yen11,page_0134,2,心,hai,咍,U+548D,0.279,"[1320, 1728, 1417, 1840]"
yen11,page_0134,5,婀,gả,妸,U+59B8,0.272,"[877, 2362, 992, 2464]"
yen11,page_0134,6,拳,nài,奈,U+5948,0.282,"[713, 611, 822, 728]"
yen11,page_0134,7,古,lo,卢,U+5362,0.108,"[559, 795, 655, 907]"
yen11,page_0134,7,尼,đem,冘,U+5198,0.134,"[559, 1731, 655, 1843]"
yen11,page_0134,7,凰,ba,巴,U+5DF4,0.115,"[559, 2012, 655, 2124]"
yen11,page_0134,9,尚,thắng,𤯝,U+24BDD,1.103,"[257, 1016, 348, 1120]"
yen11,page_0136,1,清,chớ,渚,U+6E1A,0.14,"[1530, 1554, 1639, 1660]"
yen11,page_0136,2,困,Bấy,闭,U+95ED,0.102,"[1391, 508, 1499, 604]"
yen11,page_0136,3,与,nghi,宐,U+5B90,0.147,"[1242, 2066, 1343, 2171]"
yen11,page_0136,4,氏,ấy,衣,U+8863,0.166,"[1089, 858, 1200, 968]"
yen11,page_0136,6,氏,ấy,衣,U+8863,0.203,"[786, 486, 892, 580]"
yen11,page_0136,6,師,phải,沛,U+6C9B,0.269,"[786, 1666, 892, 1768]"
yen11,page_0136,8,𭥍,Đức,德,U+5FB7,0.166,"[488, 1963, 585, 2069]"
yen11,page_0136,9,尒,mình,命,U+547D,0.111,"[326, 1568, 423, 1678]"
yen11,page_0136,9,蜀,mới,買,U+8CB7,0.152,"[326, 2308, 423, 2419]"
yen11,page_0138,4,方,xem,袩,U+88A9,0.119,"[1022, 1552, 1128, 1661]"
yen11,page_0138,6,遥,là,邏,U+908F,0.244,"[713, 981, 819, 1087]"
yen11,page_0138,6,壮,đồ,荘,U+8358,0.115,"[713, 1601, 819, 1707]"
yen11,page_0138,7,朝,trai,𤳇,U+24CC7,0.143,"[554, 1825, 662, 1934]"
yen11,page_0138,8,氏,ấy,衣,U+8863,0.115,"[410, 996, 505, 1104]"
yen11,page_0138,9,㕮,dạy,代,U+4EE3,0.224,"[253, 539, 354, 647]"
yen11,page_0138,9,府,mà,麻,U+9EBB,0.182,"[253, 2256, 354, 2364]"
yen11,page_0140,1,致,kính,敬,U+656C,0.146,"[1482, 973, 1561, 1080]"
yen11,page_0140,1,乞,Đức,德,U+5FB7,0.137,"[1482, 1686, 1561, 1793]"
yen11,page_0140,5,游,nước,渃,U+6E03,0.179,"[865, 1541, 979, 1645]"
yen11,page_0140,7,李,học,斈,U+6588,0.108,"[554, 1404, 677, 1512]"
yen11,page_0140,8,人,làm,爪,U+722A,0.27,"[423, 2026, 536, 2134]"
yen11,page_0142,1,委,Sau,娄,U+5A04,0.359,"[1454, 760, 1561, 867]"
yen11,page_0142,2,𫠓,dốc,篤,U+7BE4,0.387,"[1299, 870, 1410, 985]"
yen11,page_0142,4,描,giảng,講,U+8B1B,1.189,"[996, 1122, 1103, 1232]"
yen11,page_0142,4,擔,đám,店,U+5E97,1.01,"[996, 1674, 1103, 1784]"
yen11,page_0142,5,盗,nghe,宐,U+5B90,0.103,"[845, 404, 960, 507]"
yen11,page_0142,5,嘿,quở,𠵩,U+20D69,0.19,"[845, 1138, 960, 1249]"
yen11,page_0142,5,思,quỷ,鬼,U+9B3C,0.342,"[845, 1231, 960, 1342]"
yen11,page_0142,5,湛,răng,浪,U+6D6A,0.146,"[845, 1324, 960, 1435]"
yen11,page_0142,6,似,đây,低,U+4F4E,0.22,"[687, 482, 800, 598]"
yen11,page_0142,7,皆,thầy,柴,U+67F4,0.468,"[531, 2079, 638, 2186]"
yen11,page_0142,8,景,nặng,曩,U+66E9,0.129,"[382, 1670, 478, 1780]"
yen11,page_0142,8,仲,giữ,佇,U+4F47,0.251,"[382, 1945, 478, 2055]"
yen11,page_0142,9,㘴,hay,咍,U+548D,0.162,"[249, 568, 322, 675]"
yen11,page_0142,9,片,chang,庒,U+5E92,0.279,"[249, 2337, 322, 2435]"
yen11,page_0144,1,吹,dạy,代,U+4EE3,0.126,"[1483, 621, 1582, 732]"
yen11,page_0144,1,万,đức,德,U+5FB7,0.15,"[1483, 1084, 1582, 1196]"
yen11,page_0144,1,伙,sa,沙,U+6C99,0.27,"[1483, 1826, 1582, 1937]"
yen11,page_0144,2,防,giã,者,U+8005,0.105,"[1337, 1920, 1433, 2030]"
yen11,page_0144,2,尽,trời,𡗶,U+215F6,0.39,"[1337, 2383, 1433, 2485]"
yen11,page_0144,5,無,là,罗,U+7F57,0.16,"[880, 424, 990, 527]"
yen11,page_0144,6,尽,trời,𡗶,U+215F6,0.242,"[731, 1447, 847, 1560]"
yen11,page_0144,7,槎,si,瘥,U+7625,0.315,"[582, 1309, 691, 1417]"
yen11,page_0144,8,軒,ngàn,彦,U+5F66,1.048,"[429, 1510, 532, 1605]"
yen11,page_0144,8,詈,bốn,本,U+672C,0.165,"[429, 1747, 532, 1842]"
yen11,page_0146,1,槎,si,瘥,U+7625,0.271,"[1450, 1613, 1558, 1720]"
yen11,page_0146,2,腐,mà,麻,U+9EBB,0.249,"[1298, 2208, 1406, 2318]"
yen11,page_0146,3,恩,đạo,道,U+9053,0.224,"[1142, 1473, 1248, 1575]"
yen11,page_0146,4,他,xem,袩,U+88A9,0.152,"[999, 623, 1109, 729]"
yen11,page_0146,5,以,hay,咍,U+548D,0.112,"[837, 803, 956, 911]"
yen11,page_0146,6,挑,thuê,稅,U+7A05,1.211,"[680, 639, 794, 749]"
yen11,page_0146,6,季,học,斈,U+6588,0.235,"[680, 1829, 794, 1938]"
yen11,page_0146,8,問,gian,間,U+9593,0.285,"[381, 1062, 477, 1168]"
yen11,page_0148,1,末,cho,朱,U+6731,0.293,"[1483, 638, 1596, 756]"
yen11,page_0148,1,楽,lác,落,U+843D,0.84,"[1483, 934, 1596, 1052]"
yen11,page_0148,1,䢖,liền,連,U+9023,0.187,"[1483, 1624, 1596, 1743]"
yen11,page_0148,1,琚,ám,暗,U+6697,1.089,"[1483, 1723, 1596, 1841]"
yen11,page_0148,1,雄,nạn,难,U+96BE,0.256,"[1483, 2117, 1596, 2236]"
yen11,page_0148,3,李,học,斈,U+6588,0.346,"[1191, 1596, 1284, 1712]"
yen11,page_0148,4,之,năm,南,U+5357,0.114,"[1035, 1183, 1150, 1295]"
yen11,page_0148,4,昼,Trời,𡗶,U+215F6,0.267,"[1035, 1934, 1150, 2046]"
yen11,page_0148,5,尺,nơi,尼,U+5C3C,0.196,"[880, 1906, 990, 2025]"
yen11,page_0148,7,饉,kín,謹,U+8B39,0.427,"[581, 428, 689, 530]"
yen11,page_0148,7,𫠉,mở,馬,U+99AC,0.105,"[581, 698, 689, 810]"
yen11,page_0148,9,李,cho,埃,U+57C3,0.114,"[276, 1316, 385, 1425]"
yen11,page_0150,1,依,ấy,乙,U+4E59,0.117,"[1423, 698, 1547, 807]"
yen11,page_0150,1,辱,Trời,𡗶,U+215F6,0.265,"[1423, 2059, 1547, 2167]"
yen11,page_0150,3,羯,ăm,音,U+97F3,0.18,"[1117, 345, 1233, 448]"
yen11,page_0150,3,用,bấy,闭,U+95ED,0.101,"[1117, 2021, 1233, 2133]"
yen11,page_0150,4,冲,phải,伂,U+4F02,0.14,"[971, 1286, 1081, 1399]"
yen11,page_0150,5,石,hai,咍,U+548D,0.155,"[807, 622, 930, 738]"
yen11,page_0150,7,思,quỷ,鬼,U+9B3C,0.195,"[513, 1094, 615, 1207]"
yen11,page_0150,7,猷,năng,䏻,U+43FB,0.331,"[513, 2135, 615, 2248]"
yen11,page_0150,8,明,ngày,時,U+6642,0.261,"[348, 2210, 465, 2324]"
yen11,page_0152,1,弦,càng,强,U+5F3A,0.175,"[1500, 1613, 1598, 1720]"
yen11,page_0152,2,裁,đi,移,U+79FB,0.172,"[1349, 2020, 1466, 2138]"
yen11,page_0152,3,用,bấy,闭,U+95ED,0.271,"[1207, 543, 1299, 650]"
yen11,page_0152,5,𮃛,Kê,稽,U+7A3D,0.292,"[888, 1613, 1008, 1731]"
yen11,page_0152,6,盂,bàn,拌,U+62CC,0.205,"[736, 1321, 851, 1439]"
yen11,page_0152,8,白,ấy,衣,U+8863,0.193,"[438, 990, 541, 1103]"
yen11,page_0152,8,𭣵,đi,移,U+79FB,0.218,"[438, 1177, 541, 1290]"
yen11,page_0154,3,肆,cả,竒,U+7AD2,0.107,"[1106, 558, 1223, 676]"
yen11,page_0154,3,𠮦,thay,台,U+53F0,0.137,"[1106, 852, 1223, 970]"
yen11,page_0154,4,尽,Trời,𡗶,U+215F6,0.202,"[967, 1422, 1081, 1529]"
yen11,page_0154,5,撥,rừng,楼,U+697C,0.147,"[805, 721, 924, 827]"
yen11,page_0154,6,辱,Trời,𡗶,U+215F6,0.265,"[657, 731, 771, 841]"
yen11,page_0154,6,尽,trời,𡗶,U+215F6,0.301,"[657, 2022, 771, 2133]"
yen11,page_0154,8,胃,cả,竒,U+7AD2,0.101,"[348, 1552, 462, 1654]"
yen11,page_0154,9,要,ra,囉,U+56C9,0.185,"[193, 1551, 295, 1652]"
yen11,page_0154,9,用,bé,闭,U+95ED,0.255,"[193, 1975, 295, 2076]"
yen11,page_0156,2,尺,nơi,尼,U+5C3C,0.306,"[1348, 586, 1456, 693]"
yen11,page_0156,2,開,muốn,悶,U+60B6,0.21,"[1348, 675, 1456, 782]"
yen11,page_0156,4,骸,hãi,㤥,U+3925,0.17,"[1025, 762, 1136, 869]"
yen11,page_0156,4,𭔃,Cả,竒,U+7AD2,0.105,"[1025, 1208, 1136, 1315]"
yen11,page_0156,5,直,nghe,宜,U+5B9C,0.209,"[865, 1037, 977, 1146]"
yen11,page_0156,5,咲,hai,咍,U+548D,0.151,"[865, 1675, 977, 1784]"
yen11,page_0156,8,弦,càng,强,U+5F3A,0.24,"[421, 1274, 528, 1390]"
yen11,page_0158,1,誓,ghê,稽,U+7A3D,0.177,"[1460, 1143, 1582, 1251]"
yen11,page_0158,1,敗,Khi,欺,U+6B3A,0.264,"[1460, 1682, 1582, 1790]"
yen11,page_0158,1,𠮥,ấy,乙,U+4E59,0.2,"[1460, 2312, 1582, 2420]"
yen11,page_0158,2,址,chảy,沚,U+6C9A,1.037,"[1310, 1350, 1416, 1461]"
yen11,page_0158,2,桃,gây,磋,U+78CB,0.114,"[1310, 2184, 1416, 2294]"
yen11,page_0158,4,清,chưa,渚,U+6E1A,0.232,"[1021, 702, 1137, 810]"
yen11,page_0158,5,关,hãy,矣,U+77E3,0.115,"[875, 1376, 976, 1480]"
yen11,page_0158,5,拘,chết,折,U+6298,0.152,"[875, 1548, 976, 1651]"
yen11,page_0158,6,尽,hạ,下,U+4E0B,0.506,"[727, 517, 832, 626]"
yen11,page_0158,6,位,tin,信,U+4FE1,0.217,"[727, 1786, 832, 1895]"
yen11,page_0158,7,般,giả,假,U+5047,0.244,"[577, 1858, 672, 1965]"
yen11,page_0160,1,蜀,mới,買,U+8CB7,0.264,"[1491, 1109, 1570, 1209]"
yen11,page_0160,1,抑,chết,折,U+6298,0.159,"[1491, 1524, 1570, 1623]"
yen11,page_0160,1,身,nhạo,道,U+9053,0.174,"[1491, 2187, 1570, 2286]"
yen11,page_0160,1,艮,con,昆,U+6606,0.149,"[1491, 2270, 1570, 2369]"
yen11,page_0160,3,𦥷,là,罗,U+7F57,0.166,"[1180, 1236, 1294, 1344]"
yen11,page_0160,3,槎,si,瘥,U+7625,0.202,"[1180, 1416, 1294, 1523]"
yen11,page_0160,4,𤓰,ấy,衣,U+8863,0.145,"[1031, 617, 1138, 724]"
yen11,page_0160,5,沾,lo,卢,U+5362,0.29,"[876, 1234, 992, 1342]"
yen11,page_0160,5,悔,sệt,特,U+7279,0.386,"[876, 1502, 992, 1609]"
yen11,page_0160,6,茢,phải,塊,U+584A,0.129,"[716, 1246, 843, 1368]"
yen11,page_0160,7,蓐,mắng,莾,U+83BE,0.197,"[575, 834, 678, 956]"
yen11,page_0160,7,伐,ấy,衣,U+8863,0.25,"[575, 1138, 678, 1259]"
yen11,page_0160,7,漸,lên,連,U+9023,0.197,"[575, 1442, 678, 1563]"
yen11,page_0160,8,分,ấy,乙,U+4E59,0.215,"[425, 1062, 522, 1170]"
yen11,page_0160,8,艸,giữa,宁,U+5B81,0.184,"[425, 1781, 522, 1889]"
yen11,page_0160,9,腐,mà,麻,U+9EBB,0.254,"[275, 1591, 367, 1698]"
yen11,page_0160,9,淂,bảo,保,U+4FDD,0.185,"[275, 1769, 367, 1877]"
yen11,page_0160,9,在,quan,官,U+5B98,0.167,"[275, 1948, 367, 2056]"
yen11,page_0162,1,公,hai,咍,U+548D,0.397,"[1576, 598, 1677, 704]"
yen11,page_0162,1,详,thấy,体,U+4F53,1.04,"[1576, 1922, 1677, 2028]"
yen11,page_0162,1,奠,xin,真,U+771F,0.116,"[1576, 2098, 1677, 2204]"
yen11,page_0162,2,序,Trời,𡗶,U+215F6,0.31,"[1439, 503, 1554, 605]"
yen11,page_0162,2,淂,sóng,弄,U+5F04,0.359,"[1439, 1146, 1554, 1257]"
yen11,page_0162,2,𡚶,yên,安,U+5B89,1.224,"[1439, 1518, 1554, 1630]"
yen11,page_0162,2,尺,nơi,尼,U+5C3C,0.126,"[1439, 1705, 1554, 1816]"
yen11,page_0162,3,滿,chưa,渚,U+6E1A,0.175,"[1286, 1460, 1390, 1577]"
yen11,page_0162,5,消,chớ,渚,U+6E1A,0.178,"[994, 1215, 1083, 1325]"
yen11,page_0162,8,運,sen,連,U+9023,0.229,"[519, 805, 626, 914]"
yen11,page_0162,8,河,phép,法,U+6CD5,1.115,"[519, 1351, 626, 1460]"
yen11,page_0164,2,遇,đạo,道,U+9053,0.372,"[1323, 743, 1428, 852]"
yen11,page_0164,2,平,nào,市,U+5E02,0.312,"[1323, 2203, 1428, 2312]"
yen11,page_0164,6,奉,vua,君,U+541B,0.429,"[714, 534, 835, 644]"
yen11,page_0164,7,以,hai,咍,U+548D,0.3,"[576, 1420, 686, 1526]"
yen11,page_0164,7,腐,mà,麻,U+9EBB,0.176,"[576, 2397, 686, 2495]"
yen11,page_0164,8,敵,hôm,暗,U+6697,0.118,"[442, 1871, 536, 1986]"
yen11,page_0164,9,尽,Trời,𡗶,U+215F6,0.153,"[296, 967, 394, 1073]"
yen11,page_0164,9,署,rô,嚕,U+5695,0.293,"[296, 1496, 394, 1602]"
yen11,page_0166,1,方,của,古,U+53E4,0.362,"[1471, 1595, 1565, 1713]"
yen11,page_0166,6,兵,ý,意,U+610F,0.134,"[720, 2174, 815, 2284]"
yen11,page_0166,9,麽,mà,麻,U+9EBB,0.358,"[246, 1749, 350, 1855]"
yen11,page_0166,9,𭄞,cho,朱,U+6731,0.125,"[246, 2191, 350, 2298]"
yen11,page_0166,9,珎,chước,斫,U+65AB,0.176,"[246, 2368, 350, 2466]"
yen11,page_0168,2,䏻,năm,𠄼,U+2013C,0.135,"[1350, 450, 1461, 548]"
yen11,page_0168,3,洶,Au,泑,U+6CD1,1.447,"[1190, 1965, 1290, 2072]"
yen11,page_0168,4,攷,kính,敬,U+656C,0.36,"[1018, 995, 1128, 1107]"
yen11,page_0168,4,刈,chước,斫,U+65AB,0.153,"[1018, 1746, 1128, 1858]"
yen11,page_0168,5,或,thức,式,U+5F0F,0.126,"[872, 1113, 973, 1230]"
yen11,page_0168,5,泰,chay,斊,U+658A,0.102,"[872, 1405, 973, 1521]"
yen11,page_0168,6,奎,trọng,重,U+91CD,0.129,"[723, 890, 831, 1002]"
yen11,page_0168,6,頋,nguyện,願,U+9858,1.458,"[723, 1636, 831, 1748]"
yen11,page_0168,7,㦯,nhong,戎,U+620E,0.291,"[580, 702, 686, 814]"
yen11,page_0168,7,四,gia,加,U+52A0,0.225,"[580, 2185, 686, 2296]"
yen11,page_0168,8,係,hê,希,U+5E0C,0.128,"[434, 1667, 541, 1774]"
yen11,page_0170,1,𠲘,nghĩa,义,U+4E49,0.177,"[1478, 1124, 1559, 1232]"
yen11,page_0170,1,尽,Trời,𡗶,U+215F6,0.13,"[1478, 1484, 1559, 1592]"
yen11,page_0170,6,好,cả,奇,U+5947,0.109,"[722, 2377, 826, 2476]"
yen11,page_0170,8,過,đạo,道,U+9053,0.212,"[408, 765, 510, 874]"
yen11,page_0170,9,八,đày,苔,U+82D4,0.126,"[254, 1345, 358, 1449]"
yen11,page_0172,1,叔,gia,加,U+52A0,0.234,"[2035, 1672, 2147, 1780]"
yen11,page_0172,2,𡵯,về,𧗱,U+275F1,0.114,"[1869, 1177, 1982, 1293]"
yen11,page_0172,4,鵝,ve,悲,U+60B2,0.34,"[1542, 1152, 1656, 1278]"
yen11,page_0172,6,用,bấy,闭,U+95ED,0.102,"[1248, 2269, 1362, 2382]"
yen11,page_0172,7,煇,còn,群,U+7FA4,0.235,"[1096, 1056, 1208, 1169]"
yen11,page_0172,7,部,đấy,帝,U+5E1D,0.13,"[1096, 2378, 1208, 2482]"
yen11,page_0172,9,鬲,lọn,論,U+8AD6,1.101,"[809, 1330, 910, 1443]"
yen11,page_0172,9,殘,tiền,銭,U+92AD,0.153,"[809, 1611, 910, 1723]"
yen11,page_0174,1,率,tốt,卒,U+5352,0.198,"[1470, 1493, 1578, 1612]"
yen11,page_0174,3,吒,dạy,代,U+4EE3,0.134,"[1164, 1760, 1271, 1868]"
yen11,page_0174,4,𭮀,a,亞,U+4E9E,0.204,"[1029, 1283, 1135, 1398]"
yen11,page_0174,6,吹,lóc,𠯿,U+20BFF,0.115,"[713, 585, 820, 692]"
yen11,page_0174,7,涕,phải,沛,U+6C9B,0.331,"[567, 1975, 680, 2093]"
yen11,page_0174,8,粤,là,罗,U+7F57,0.252,"[399, 2080, 503, 2192]"
yen11,page_0174,9,当,thắng,𤯝,U+24BDD,0.15,"[238, 850, 347, 958]"
yen11,page_0176,2,搴,mắng,莾,U+83BE,0.103,"[1361, 739, 1481, 856]"
yen11,page_0176,8,理,tay,腮,U+816E,0.148,"[447, 2381, 565, 2489]"
yen11,page_0176,9,枅,xua,樞,U+6A1E,0.281,"[308, 2384, 398, 2486]"
yen11,page_0178,2,𫞲,kia,其,U+5176,0.153,"[1304, 725, 1405, 843]"
yen11,page_0178,3,用,khốn,困,U+56F0,0.184,"[1158, 438, 1255, 540]"
yen11,page_0178,3,兹,đầy,苔,U+82D4,0.248,"[1158, 802, 1255, 914]"
yen11,page_0178,4,如,làm,爫,U+722B,0.235,"[1005, 807, 1118, 918]"
yen11,page_0178,4,鼓,đi,移,U+79FB,0.172,"[1005, 2389, 1118, 2492]"
yen11,page_0178,5,材,lấm,淋,U+6DCB,1.109,"[860, 912, 974, 1031]"
yen11,page_0178,6,氏,ấy,乙,U+4E59,0.166,"[699, 1249, 813, 1372]"
yen11,page_0178,6,思,quỷ,鬼,U+9B3C,0.426,"[699, 1965, 813, 2088]"
yen11,page_0178,8,困,Bấy,闭,U+95ED,0.223,"[397, 436, 498, 534]"
yen11,page_0178,8,吹,dạy,代,U+4EE3,0.14,"[397, 1503, 498, 1611]"
yen11,page_0178,8,受,một,更,U+66F4,0.11,"[397, 2401, 498, 2500]"
yen11,page_0180,2,鵝,ve,為,U+70BA,0.151,"[1346, 2111, 1461, 2223]"
yen11,page_0180,3,𫢉,mình,明,U+660E,0.113,"[1196, 527, 1294, 639]"
yen11,page_0180,3,頋,nguyện,願,U+9858,1.066,"[1196, 1187, 1294, 1300]"
yen11,page_0180,3,數,khi,欺,U+6B3A,0.164,"[1196, 2319, 1294, 2432]"
yen11,page_0180,4,宣,hay,咍,U+548D,0.234,"[1032, 1085, 1157, 1199]"
yen11,page_0180,4,侵,một,更,U+66F4,0.148,"[1032, 2323, 1157, 2438]"
yen11,page_0180,6,万,đức,徳,U+5FB3,0.105,"[735, 782, 845, 890]"
yen11,page_0180,8,煨,nóng,燶,U+71F6,1.349,"[433, 1930, 543, 2043]"
yen11,page_0180,8,馬,dốc,篤,U+7BE4,0.151,"[433, 2404, 543, 2508]"
yen11,page_0182,3,屬,lọn,論,U+8AD6,1.229,"[1145, 2165, 1253, 2276]"
yen11,page_0182,7,屨,nặng,曩,U+66E9,0.14,"[554, 1028, 663, 1152]"
yen11,page_0182,7,皂,ra,囉,U+56C9,0.302,"[554, 1959, 663, 2083]"
yen11,page_0182,8,祀,lấy,礼,U+793C,0.192,"[397, 1574, 507, 1690]"
yen11,page_0182,8,率,xa,車,U+8ECA,0.41,"[397, 1864, 507, 1980]"
yen11,page_0184,2,𨱗,hạ,下,U+4E0B,0.506,"[1342, 1022, 1442, 1145]"
yen11,page_0184,2,祀,lạy,礼,U+793C,0.113,"[1342, 1434, 1442, 1557]"
yen11,page_0184,3,𫝆,câm,吟,U+541F,0.133,"[1172, 1092, 1292, 1210]"
yen11,page_0184,6,袂,áo,袄,U+8884,0.278,"[707, 1193, 827, 1312]"
yen11,page_0186,1,煕,ra,囉,U+56C9,0.159,"[1479, 874, 1587, 982]"
yen11,page_0186,1,戛,trăm,林,U+6797,1.064,"[1479, 1860, 1587, 1968]"
yen11,page_0186,2,略,hai,咍,U+548D,0.177,"[1327, 1697, 1447, 1818]"
yen11,page_0186,3,協,giảng,講,U+8B1B,1.136,"[1182, 1678, 1298, 1786]"
yen11,page_0186,4,逹,lên,連,U+9023,0.425,"[1048, 2222, 1157, 2335]"
yen11,page_0186,7,瞻,nước,渃,U+6E03,0.147,"[567, 517, 694, 635]"
yen11,page_0186,8,蜀,mới,買,U+8CB7,0.142,"[419, 1594, 528, 1712]"
yen11,page_0186,9,炫,ghét,結,U+7D50,0.137,"[271, 1538, 358, 1660]"
yen11,page_0186,9,過,đạo,道,U+9053,0.226,"[271, 1640, 358, 1761]"
yen11,page_0188,2,李,học,斈,U+6588,0.235,"[1337, 834, 1444, 952]"
yen11,page_0188,3,将,ra,囉,U+56C9,0.188,"[1181, 1311, 1283, 1428]"
yen11,page_0188,4,廐,già,樝,U+6A1D,0.239,"[1023, 1450, 1140, 1562]"
yen11,page_0188,6,用,bấy,闭,U+95ED,0.102,"[710, 892, 838, 1005]"
yen11,page_0188,6,恨,răng,浪,U+6D6A,0.209,"[710, 1363, 838, 1476]"
yen11,page_0188,6,蜀,Vốn,性,U+6027,0.119,"[710, 1457, 838, 1570]"
yen11,page_0188,7,姓,đuối,対,U+5BFE,1.362,"[564, 888, 676, 1000]"
yen11,page_0188,7,洋,Thấy,体,U+4F53,1.074,"[564, 1358, 676, 1470]"
yen11,page_0188,7,問,gian,間,U+9593,0.428,"[564, 2203, 676, 2315]"
yen11,page_0188,8,斥,trời,天,U+5929,0.187,"[418, 1496, 520, 1613]"
yen11,page_0190,2,在,chăng,庄,U+5E84,0.224,"[1821, 2350, 1917, 2451]"
yen11,page_0190,4,烊,còn,群,U+7FA4,0.227,"[1531, 979, 1633, 1091]"
yen11,page_0190,4,事,vua,君,U+541B,0.23,"[1531, 2385, 1633, 2488]"
yen11,page_0190,8,我,thầy,柴,U+67F4,0.184,"[910, 1155, 1015, 1266]"
yen11,page_0190,8,父,ấy,意,U+610F,0.126,"[910, 1248, 1015, 1359]"
yen11,page_0190,8,奉,vua,君,U+541B,0.127,"[910, 1434, 1015, 1545]"
yen11,page_0190,9,希,Vua,君,U+541B,0.221,"[760, 688, 862, 798]"
yen11,page_0190,9,淂,thấy,体,U+4F53,1.079,"[760, 1970, 862, 2079]"
yen11,page_0190,9,迦,trên,連,U+9023,0.167,"[760, 2336, 862, 2437]"
yen11,page_0192,2,𧊵,ong,蜂,U+8702,0.424,"[1348, 1632, 1451, 1744]"
yen11,page_0192,2,栁,giết,折,U+6298,0.364,"[1348, 2192, 1451, 2303]"
yen11,page_0192,4,滿,giảng,講,U+8B1B,1.014,"[1028, 968, 1134, 1080]"
yen11,page_0192,5,甚,Bây,悲,U+60B2,0.184,"[876, 411, 977, 514]"
yen11,page_0192,5,舛,kẻo,矯,U+77EF,0.125,"[876, 2178, 977, 2291]"
yen11,page_0192,7,庙,mà,麻,U+9EBB,0.281,"[577, 770, 689, 884]"
yen11,page_0192,7,人,ý,衣,U+8863,0.198,"[577, 1432, 689, 1545]"
yen11,page_0192,8,雄,trá,詐,U+8A50,0.351,"[423, 1615, 537, 1727]"
yen11,page_0192,9,庙,mà,麻,U+9EBB,0.317,"[279, 768, 369, 880]"
yen11,page_0194,1,弟,nào,市,U+5E02,0.488,"[1477, 2272, 1583, 2390]"
yen11,page_0194,3,獻,lon,崙,U+5D19,1.179,"[1174, 1454, 1294, 1578]"
yen11,page_0194,3,道,nghe,宜,U+5B9C,0.171,"[1174, 1974, 1294, 2098]"
yen11,page_0194,3,奉,Vua,君,U+541B,0.242,"[1174, 2078, 1294, 2202]"
yen11,page_0194,5,李,ví,為,U+70BA,0.142,"[870, 1432, 983, 1554]"
yen11,page_0194,6,突,hãy,咍,U+548D,0.215,"[726, 1280, 823, 1408]"
yen11,page_0194,7,希,Vua,君,U+541B,0.135,"[573, 1486, 674, 1602]"
yen11,page_0194,8,腐,mà,麻,U+9EBB,0.299,"[412, 2381, 513, 2490]"
yen11,page_0194,9,事,vua,君,U+541B,0.3,"[255, 418, 363, 517]"
yen11,page_0194,9,味,cho,朱,U+6731,0.271,"[255, 1669, 363, 1777]"
yen11,page_0194,9,丸,thái,太,U+592A,0.151,"[255, 2119, 363, 2227]"
yen11,page_0196,1,𣸪,nước,匿,U+533F,0.119,"[1492, 1550, 1602, 1662]"
yen11,page_0196,1,尺,nay,尼,U+5C3C,1.102,"[1492, 1738, 1602, 1850]"
yen11,page_0196,1,因,CÓ,固,U+56FA,0.196,"[1492, 1926, 1602, 2039]"
yen11,page_0196,1,八,y,衣,U+8863,0.201,"[1492, 2397, 1602, 2500]"
yen11,page_0196,2,憂,Nếu,裊,U+88CA,1.371,"[1333, 1646, 1448, 1758]"
yen11,page_0196,3,裔,làm,乄,U+4E44,0.107,"[1178, 1076, 1281, 1207]"
yen11,page_0196,4,沾,lo,卢,U+5362,0.118,"[1031, 1267, 1129, 1380]"
yen11,page_0196,4,携,nghỉ,持,U+6301,0.106,"[1031, 1550, 1129, 1662]"
yen11,page_0196,5,庵,lon,崙,U+5D19,0.213,"[881, 1559, 989, 1699]"
yen11,page_0196,6,尺,thiên,天,U+5929,0.27,"[727, 1746, 842, 1860]"
yen11,page_0196,7,盈,buồn,盆,U+76C6,0.117,"[587, 1978, 695, 2096]"
yen11,page_0196,9,夕,chúng,众,U+4F17,0.19,"[278, 2365, 399, 2474]"
yen11,page_0198,2,歸,dân,民,U+6C11,0.381,"[1827, 1687, 1946, 1805]"
yen11,page_0198,3,如,nửa,女,U+5973,0.224,"[1669, 1921, 1786, 2028]"
yen11,page_0198,3,沼,trị,直,U+76F4,0.118,"[1669, 2188, 1786, 2295]"
yen11,page_0198,5,李,đạo,道,U+9053,0.113,"[1367, 2032, 1474, 2153]"
yen11,page_0198,5,母,mọi,每,U+6BCF,0.339,"[1367, 2335, 1474, 2446]"
yen11,page_0198,6,岸,còn,群,U+7FA4,0.293,"[1210, 684, 1326, 794]"
