nom_char,unicode,count,weight_balanced,bucket
蘝,U+861D,1,14.6681,HAN_BASIC
𨇒,U+281D2,1,14.6681,NOM_EXT_B_PLUS
恨,U+6068,1,14.6681,HAN_BASIC
靌,U+974C,1,14.6681,HAN_BASIC
𢛨,U+226E8,1,14.6681,NOM_EXT_B_PLUS
鉡,U+9261,1,14.6681,HAN_BASIC
忄,U+5FC4,1,14.6681,HAN_BASIC
𢪯,U+22AAF,1,14.6681,NOM_EXT_B_PLUS
䥝,U+495D,1,14.6681,CJK_EXT_A
禰,U+79B0,1,14.6681,HAN_BASIC
亴,U+4EB4,1,14.6681,HAN_BASIC
獏,U+734F,1,14.6681,HAN_BASIC
𩧍,U+299CD,1,14.6681,NOM_EXT_B_PLUS
皆,U+7686,1,14.6681,HAN_BASIC
窘,U+7A98,1,14.6681,HAN_BASIC
怚,U+601A,1,14.6681,HAN_BASIC
背,U+80CC,1,14.6681,HAN_BASIC
域,U+57DF,1,14.6681,HAN_BASIC
侥,U+4FA5,1,14.6681,HAN_BASIC
詵,U+8A75,1,14.6681,HAN_BASIC
焉,U+7109,1,14.6681,HAN_BASIC
躓,U+8E93,1,14.6681,HAN_BASIC
礥,U+7925,1,14.6681,HAN_BASIC
肜,U+809C,1,14.6681,HAN_BASIC
耇,U+8007,1,14.6681,HAN_BASIC
埞,U+57DE,1,14.6681,HAN_BASIC
聞,U+805E,1,14.6681,HAN_BASIC
乚,U+4E5A,1,14.6681,HAN_BASIC
𠓬,U+204EC,1,14.6681,NOM_EXT_B_PLUS
犒,U+7292,1,14.6681,HAN_BASIC
錳,U+9333,1,14.6681,HAN_BASIC
瑪,U+746A,1,14.6681,HAN_BASIC
潰,U+6F70,1,14.6681,HAN_BASIC
蹦,U+8E66,1,14.6681,HAN_BASIC
𥿗,U+25FD7,1,14.6681,NOM_EXT_B_PLUS
漱,U+6F31,1,14.6681,HAN_BASIC
𡘯,U+2162F,1,14.6681,NOM_EXT_B_PLUS
銳,U+92B3,1,14.6681,HAN_BASIC
圾,U+573E,1,14.6681,HAN_BASIC
㓹,U+34F9,1,14.6681,CJK_EXT_A
柣,U+67E3,1,14.6681,HAN_BASIC
璽,U+74BD,1,14.6681,HAN_BASIC
𡂒,U+21092,1,14.6681,NOM_EXT_B_PLUS
憉,U+6189,1,14.6681,HAN_BASIC
勣,U+52E3,1,14.6681,HAN_BASIC
逋,U+900B,1,14.6681,HAN_BASIC
熿,U+71BF,1,14.6681,HAN_BASIC
𩲡,U+29CA1,1,14.6681,NOM_EXT_B_PLUS
𡊰,U+212B0,1,14.6681,NOM_EXT_B_PLUS
搁,U+6401,1,14.6681,HAN_BASIC
𣞊,U+2378A,1,14.6681,NOM_EXT_B_PLUS
浮,U+6D6E,1,14.6681,HAN_BASIC
𢱝,U+22C5D,1,14.6681,NOM_EXT_B_PLUS
䚯,U+46AF,1,14.6681,CJK_EXT_A
儗,U+5117,1,14.6681,HAN_BASIC
氺,U+6C3A,1,14.6681,HAN_BASIC
䊇,U+4287,1,14.6681,CJK_EXT_A
榱,U+69B1,1,14.6681,HAN_BASIC
瓷,U+74F7,1,14.6681,HAN_BASIC
薦,U+85A6,1,14.6681,HAN_BASIC
𠨏,U+20A0F,1,14.6681,NOM_EXT_B_PLUS
𠅍,U+2014D,1,14.6681,NOM_EXT_B_PLUS
斗,U+6597,1,14.6681,HAN_BASIC
掑,U+6391,1,14.6681,HAN_BASIC
噾,U+567E,1,14.6681,HAN_BASIC
阴,U+9634,1,14.6681,HAN_BASIC
乗,U+4E57,1,14.6681,HAN_BASIC
婿,U+5A7F,1,14.6681,HAN_BASIC
䄬,U+412C,1,14.6681,CJK_EXT_A
峪,U+5CEA,1,14.6681,HAN_BASIC
𥬩,U+25B29,1,14.6681,NOM_EXT_B_PLUS
勁,U+52C1,1,14.6681,HAN_BASIC
遅,U+9045,1,14.6681,HAN_BASIC
𠄣,U+20123,1,14.6681,NOM_EXT_B_PLUS
𡮈,U+21B88,1,14.6681,NOM_EXT_B_PLUS
趶,U+8DB6,1,14.6681,HAN_BASIC
沕,U+6C95,1,14.6681,HAN_BASIC
灲,U+7072,1,14.6681,HAN_BASIC
前,U+524D,1,14.6681,HAN_BASIC
帕,U+5E15,1,14.6681,HAN_BASIC
已,U+5DF2,1,14.6681,HAN_BASIC
坞,U+575E,1,14.6681,HAN_BASIC
揬,U+63EC,1,14.6681,HAN_BASIC
嚔,U+5694,1,14.6681,HAN_BASIC
倂,U+5002,1,14.6681,HAN_BASIC
孏,U+5B4F,1,14.6681,HAN_BASIC
𠰛,U+20C1B,1,14.6681,NOM_EXT_B_PLUS
敜,U+655C,1,14.6681,HAN_BASIC
殘,U+6B98,1,14.6681,HAN_BASIC
𠈨,U+20228,1,14.6681,NOM_EXT_B_PLUS
搱,U+6431,1,14.6681,HAN_BASIC
彞,U+5F5E,1,14.6681,HAN_BASIC
匇,U+5307,1,14.6681,HAN_BASIC
剳,U+5273,1,14.6681,HAN_BASIC
譢,U+8B62,1,14.6681,HAN_BASIC
𨒺,U+284BA,1,14.6681,NOM_EXT_B_PLUS
闯,U+95EF,1,14.6681,HAN_BASIC
冽,U+51BD,1,14.6681,HAN_BASIC
𠜫,U+2072B,1,14.6681,NOM_EXT_B_PLUS
庶,U+5EB6,1,14.6681,HAN_BASIC
頫,U+982B,1,14.6681,HAN_BASIC
𪻆,U+2AEC6,1,14.6681,NOM_EXT_B_PLUS
醿,U+91BF,1,14.6681,HAN_BASIC
閙,U+9599,1,14.6681,HAN_BASIC
嚒,U+5692,1,14.6681,HAN_BASIC
瞻,U+77BB,1,14.6681,HAN_BASIC
𠍎,U+2034E,1,14.6681,NOM_EXT_B_PLUS
逝,U+901D,1,14.6681,HAN_BASIC
柯,U+67EF,1,14.6681,HAN_BASIC
妞,U+599E,1,14.6681,HAN_BASIC
剔,U+5254,1,14.6681,HAN_BASIC
泸,U+6CF8,1,14.6681,HAN_BASIC
䃼,U+40FC,1,14.6681,CJK_EXT_A
𪨈,U+2AA08,1,14.6681,NOM_EXT_B_PLUS
隱,U+96B1,1,14.6681,HAN_BASIC
樌,U+6A0C,1,14.6681,HAN_BASIC
甲,U+7532,1,14.6681,HAN_BASIC
辐,U+8F90,1,14.6681,HAN_BASIC
蓠,U+84E0,1,14.6681,HAN_BASIC
夒,U+5912,1,14.6681,HAN_BASIC
𢙇,U+22647,1,14.6681,NOM_EXT_B_PLUS
浦,U+6D66,1,14.6681,HAN_BASIC
帊,U+5E0A,1,14.6681,HAN_BASIC
柲,U+67F2,1,14.6681,HAN_BASIC
𠥩,U+20969,1,14.6681,NOM_EXT_B_PLUS
铛,U+94DB,1,14.6681,HAN_BASIC
爭,U+722D,1,14.6681,HAN_BASIC
叁,U+53C1,1,14.6681,HAN_BASIC
盬,U+76EC,1,14.6681,HAN_BASIC
鋯,U+92EF,1,14.6681,HAN_BASIC
眞,U+771E,1,14.6681,HAN_BASIC
飕,U+98D5,1,14.6681,HAN_BASIC
鲁,U+9C81,1,14.6681,HAN_BASIC
念,U+5FF5,1,14.6681,HAN_BASIC
蔓,U+8513,1,14.6681,HAN_BASIC
塲,U+5872,1,14.6681,HAN_BASIC
螟,U+879F,1,14.6681,HAN_BASIC
𨍦,U+28366,1,14.6681,NOM_EXT_B_PLUS
哕,U+54D5,1,14.6681,HAN_BASIC
𤭹,U+24B79,1,14.6681,NOM_EXT_B_PLUS
𩄲,U+29132,1,14.6681,NOM_EXT_B_PLUS
梌,U+688C,1,14.6681,HAN_BASIC
崔,U+5D14,1,14.6681,HAN_BASIC
抏,U+628F,1,14.6681,HAN_BASIC
濕,U+6FD5,1,14.6681,HAN_BASIC
堛,U+581B,1,14.6681,HAN_BASIC
龞,U+9F9E,1,14.6681,HAN_BASIC
囱,U+56F1,1,14.6681,HAN_BASIC
竃,U+7AC3,1,14.6681,HAN_BASIC
嵏,U+5D4F,1,14.6681,HAN_BASIC
呴,U+5474,1,14.6681,HAN_BASIC
𪮙,U+2AB99,1,14.6681,NOM_EXT_B_PLUS
淶,U+6DF6,1,14.6681,HAN_BASIC
䈺,U+423A,1,14.6681,CJK_EXT_A
𡉚,U+2125A,1,14.6681,NOM_EXT_B_PLUS
臽,U+81FD,1,14.6681,HAN_BASIC
𥵉,U+25D49,1,14.6681,NOM_EXT_B_PLUS
頌,U+980C,1,14.6681,HAN_BASIC
燠,U+71E0,1,14.6681,HAN_BASIC
𠫉,U+20AC9,1,14.6681,NOM_EXT_B_PLUS
苿,U+82FF,1,14.6681,HAN_BASIC
妨,U+59A8,1,14.6681,HAN_BASIC
継,U+7D99,1,14.6681,HAN_BASIC
溢,U+6EA2,1,14.6681,HAN_BASIC
痿,U+75FF,1,14.6681,HAN_BASIC
𠚙,U+20699,1,14.6681,NOM_EXT_B_PLUS
旭,U+65ED,1,14.6681,HAN_BASIC
冃,U+5183,1,14.6681,HAN_BASIC
队,U+961F,1,14.6681,HAN_BASIC
𤻓,U+24ED3,1,14.6681,NOM_EXT_B_PLUS
宇,U+5B87,1,14.6681,HAN_BASIC
厯,U+53AF,1,14.6681,HAN_BASIC
湈,U+6E48,1,14.6681,HAN_BASIC
莞,U+839E,1,14.6681,HAN_BASIC
桹,U+6879,1,14.6681,HAN_BASIC
癃,U+7643,1,14.6681,HAN_BASIC
蛾,U+86FE,1,14.6681,HAN_BASIC
統,U+7D71,1,14.6681,HAN_BASIC
檼,U+6ABC,1,14.6681,HAN_BASIC
岧,U+5CA7,1,14.6681,HAN_BASIC
艘,U+8258,1,14.6681,HAN_BASIC
渢,U+6E22,1,14.6681,HAN_BASIC
醾,U+91BE,1,14.6681,HAN_BASIC
椝,U+691D,1,14.6681,HAN_BASIC
𡇸,U+211F8,1,14.6681,NOM_EXT_B_PLUS
到,U+5230,1,14.6681,HAN_BASIC
𨉞,U+2825E,1,14.6681,NOM_EXT_B_PLUS
昧,U+6627,1,14.6681,HAN_BASIC
侞,U+4F9E,1,14.6681,HAN_BASIC
鼙,U+9F19,1,14.6681,HAN_BASIC
劲,U+52B2,1,14.6681,HAN_BASIC
𡔼,U+2153C,1,14.6681,NOM_EXT_B_PLUS
䈒,U+4212,1,14.6681,CJK_EXT_A
𡥜,U+2195C,1,14.6681,NOM_EXT_B_PLUS
熟,U+719F,1,14.6681,HAN_BASIC
鱵,U+9C75,1,14.6681,HAN_BASIC
蹎,U+8E4E,1,14.6681,HAN_BASIC
胴,U+80F4,1,14.6681,HAN_BASIC
溋,U+6E8B,1,14.6681,HAN_BASIC
擓,U+64D3,1,14.6681,HAN_BASIC
埌,U+57CC,1,14.6681,HAN_BASIC
坂,U+5742,1,14.6681,HAN_BASIC
𦙦,U+26666,1,14.6681,NOM_EXT_B_PLUS
豇,U+8C47,1,14.6681,HAN_BASIC
豗,U+8C57,1,14.6681,HAN_BASIC
筆,U+7B46,1,14.6681,HAN_BASIC
謮,U+8B2E,1,14.6681,HAN_BASIC
虌,U+864C,1,14.6681,HAN_BASIC
甾,U+753E,1,14.6681,HAN_BASIC
𠿿,U+20FFF,1,14.6681,NOM_EXT_B_PLUS
荍,U+834D,1,14.6681,HAN_BASIC
杞,U+675E,1,14.6681,HAN_BASIC
趂,U+8D82,1,14.6681,HAN_BASIC
勜,U+52DC,1,14.6681,HAN_BASIC
巻,U+5DFB,1,14.6681,HAN_BASIC
啵,U+5575,1,14.6681,HAN_BASIC
潭,U+6F6D,1,14.6681,HAN_BASIC
咽,U+F99E,1,14.6681,OTHER
犮,U+72AE,1,14.6681,HAN_BASIC
朦,U+6726,1,14.6681,HAN_BASIC
𡃝,U+210DD,1,14.6681,NOM_EXT_B_PLUS
燉,U+71C9,1,14.6681,HAN_BASIC
賭,U+8CED,1,14.6681,HAN_BASIC
㙑,U+3651,1,14.6681,CJK_EXT_A
徥,U+5FA5,1,14.6681,HAN_BASIC
糶,U+7CF6,1,14.6681,HAN_BASIC
𫳹,U+2BCF9,1,14.6681,NOM_EXT_B_PLUS
鄇,U+9107,1,14.6681,HAN_BASIC
造,U+9020,1,14.6681,HAN_BASIC
厣,U+53A3,1,14.6681,HAN_BASIC
擯,U+64EF,1,14.6681,HAN_BASIC
豬,U+8C6C,1,14.6681,HAN_BASIC
𠩛,U+20A5B,1,14.6681,NOM_EXT_B_PLUS
𦡋,U+2684B,1,14.6681,NOM_EXT_B_PLUS
亨,U+4EA8,1,14.6681,HAN_BASIC
彈,U+5F48,1,14.6681,HAN_BASIC
禷,U+79B7,1,14.6681,HAN_BASIC
諅,U+8AC5,1,14.6681,HAN_BASIC
𠔾,U+2053E,1,14.6681,NOM_EXT_B_PLUS
烕,U+70D5,1,14.6681,HAN_BASIC
氰,U+6C30,1,14.6681,HAN_BASIC
鍔,U+9354,1,14.6681,HAN_BASIC
淨,U+6DE8,1,14.6681,HAN_BASIC
澥,U+6FA5,1,14.6681,HAN_BASIC
磯,U+78EF,1,14.6681,HAN_BASIC
䂡,U+40A1,1,14.6681,CJK_EXT_A
泇,U+6CC7,1,14.6681,HAN_BASIC
䡴,U+4874,1,14.6681,CJK_EXT_A
𥐰,U+25430,1,14.6681,NOM_EXT_B_PLUS
粘,U+7C98,1,14.6681,HAN_BASIC
氽,U+6C3D,1,14.6681,HAN_BASIC
楝,U+695D,1,14.6681,HAN_BASIC
趍,U+8D8D,1,14.6681,HAN_BASIC
丙,U+4E19,1,14.6681,HAN_BASIC
閽,U+95BD,1,14.6681,HAN_BASIC
筣,U+7B63,1,14.6681,HAN_BASIC
𪱚,U+2AC5A,1,14.6681,NOM_EXT_B_PLUS
𨢄,U+28884,1,14.6681,NOM_EXT_B_PLUS
觔,U+89D4,1,14.6681,HAN_BASIC
趿,U+8DBF,1,14.6681,HAN_BASIC
乇,U+4E47,1,14.6681,HAN_BASIC
匑,U+5311,1,14.6681,HAN_BASIC
𣾺,U+23FBA,1,14.6681,NOM_EXT_B_PLUS
𧛉,U+276C9,1,14.6681,NOM_EXT_B_PLUS
抶,U+62B6,1,14.6681,HAN_BASIC
幍,U+5E4D,1,14.6681,HAN_BASIC
廓,U+FA0B,1,14.6681,OTHER
匭,U+532D,1,14.6681,HAN_BASIC
陰,U+9670,1,14.6681,HAN_BASIC
硨,U+7868,1,14.6681,HAN_BASIC
簋,U+7C0B,1,14.6681,HAN_BASIC
儔,U+5114,1,14.6681,HAN_BASIC
縈,U+7E08,1,14.6681,HAN_BASIC
縶,U+7E36,1,14.6681,HAN_BASIC
𥘋,U+2560B,1,14.6681,NOM_EXT_B_PLUS
谅,U+8C05,1,14.6681,HAN_BASIC
斌,U+658C,1,14.6681,HAN_BASIC
䙖,U+4656,1,14.6681,CJK_EXT_A
考,U+8003,1,14.6681,HAN_BASIC
湞,U+6E5E,1,14.6681,HAN_BASIC
扠,U+6260,1,14.6681,HAN_BASIC
坯,U+576F,1,14.6681,HAN_BASIC
瞒,U+7792,1,14.6681,HAN_BASIC
研,U+7814,1,14.6681,HAN_BASIC
爤,U+7224,1,14.6681,HAN_BASIC
犪,U+72AA,1,14.6681,HAN_BASIC
𠂣,U+200A3,1,14.6681,NOM_EXT_B_PLUS
擵,U+64F5,1,14.6681,HAN_BASIC
薔,U+8594,1,14.6681,HAN_BASIC
𣉍,U+2324D,1,14.6681,NOM_EXT_B_PLUS
震,U+9707,1,14.6681,HAN_BASIC
栗,U+6817,1,14.6681,HAN_BASIC
襕,U+8955,1,14.6681,HAN_BASIC
𦄠,U+26120,1,14.6681,NOM_EXT_B_PLUS
欚,U+6B1A,1,14.6681,HAN_BASIC
睺,U+777A,1,14.6681,HAN_BASIC
𨀻,U+2803B,1,14.6681,NOM_EXT_B_PLUS
屡,U+5C61,1,14.6681,HAN_BASIC
瑇,U+7447,1,14.6681,HAN_BASIC
糊,U+7CCA,1,14.6681,HAN_BASIC
憑,U+6191,1,14.6681,HAN_BASIC
𣛥,U+236E5,1,14.6681,NOM_EXT_B_PLUS
產,U+7522,1,14.6681,HAN_BASIC
懍,U+61CD,1,14.6681,HAN_BASIC
𨪀,U+28A80,1,14.6681,NOM_EXT_B_PLUS
𣡙,U+23859,1,14.6681,NOM_EXT_B_PLUS
銅,U+9285,1,14.6681,HAN_BASIC
澿,U+6FBF,1,14.6681,HAN_BASIC
彮,U+5F6E,1,14.6681,HAN_BASIC
橜,U+6A5C,1,14.6681,HAN_BASIC
茆,U+8306,1,14.6681,HAN_BASIC
𠄭,U+2012D,1,14.6681,NOM_EXT_B_PLUS
𠖧,U+205A7,1,14.6681,NOM_EXT_B_PLUS
堋,U+580B,1,14.6681,HAN_BASIC
鮐,U+9B90,1,14.6681,HAN_BASIC
𡨹,U+21A39,1,14.6681,NOM_EXT_B_PLUS
坪,U+576A,1,14.6681,HAN_BASIC
鈺,U+923A,1,14.6681,HAN_BASIC
洴,U+6D34,1,14.6681,HAN_BASIC
𢀨,U+22028,1,14.6681,NOM_EXT_B_PLUS
鞥,U+97A5,1,14.6681,HAN_BASIC
𢋴,U+222F4,1,14.6681,NOM_EXT_B_PLUS
黯,U+9EEF,1,14.6681,HAN_BASIC
𡼹,U+21F39,1,14.6681,NOM_EXT_B_PLUS
𤜬,U+2472C,1,14.6681,NOM_EXT_B_PLUS
𠈏,U+2020F,1,14.6681,NOM_EXT_B_PLUS
𠫩,U+20AE9,1,14.6681,NOM_EXT_B_PLUS
𧷹,U+27DF9,1,14.6681,NOM_EXT_B_PLUS
槷,U+69F7,1,14.6681,HAN_BASIC
敋,U+654B,1,14.6681,HAN_BASIC
𦃯,U+260EF,1,14.6681,NOM_EXT_B_PLUS
慕,U+6155,1,14.6681,HAN_BASIC
𡀩,U+21029,1,14.6681,NOM_EXT_B_PLUS
詸,U+8A78,1,14.6681,HAN_BASIC
尸,U+5C38,1,14.6681,HAN_BASIC
炟,U+709F,1,14.6681,HAN_BASIC
鉵,U+9275,1,14.6681,HAN_BASIC
悢,U+60A2,1,14.6681,HAN_BASIC
乿,U+4E7F,1,14.6681,HAN_BASIC
揜,U+63DC,1,14.6681,HAN_BASIC
趬,U+8DAC,1,14.6681,HAN_BASIC
糼,U+7CFC,1,14.6681,HAN_BASIC
𣎀,U+23380,1,14.6681,NOM_EXT_B_PLUS
暑,U+6691,1,14.6681,HAN_BASIC
厇,U+5387,1,14.6681,HAN_BASIC
𣈚,U+2321A,1,14.6681,NOM_EXT_B_PLUS
𠻴,U+20EF4,1,14.6681,NOM_EXT_B_PLUS
損,U+640D,1,14.6681,HAN_BASIC
钰,U+94B0,1,14.6681,HAN_BASIC
呷,U+5477,1,14.6681,HAN_BASIC
𠞠,U+207A0,1,14.6681,NOM_EXT_B_PLUS
鐭,U+942D,1,14.6681,HAN_BASIC
誷,U+8AB7,1,14.6681,HAN_BASIC
鐱,U+9431,1,14.6681,HAN_BASIC
𠎬,U+203AC,1,14.6681,NOM_EXT_B_PLUS
邧,U+90A7,1,14.6681,HAN_BASIC
膰,U+81B0,1,14.6681,HAN_BASIC
𦉼,U+2627C,1,14.6681,NOM_EXT_B_PLUS
籽,U+7C7D,1,14.6681,HAN_BASIC
𤃝,U+240DD,1,14.6681,NOM_EXT_B_PLUS
闸,U+95F8,1,14.6681,HAN_BASIC
𣨰,U+23A30,1,14.6681,NOM_EXT_B_PLUS
函,U+51FD,1,14.6681,HAN_BASIC
被,U+88AB,1,14.6681,HAN_BASIC
𧔜,U+2751C,1,14.6681,NOM_EXT_B_PLUS
譟,U+8B5F,1,14.6681,HAN_BASIC
尉,U+5C09,1,14.6681,HAN_BASIC
跟,U+8DDF,1,14.6681,HAN_BASIC
𥉮,U+2526E,1,14.6681,NOM_EXT_B_PLUS
翝,U+7FDD,1,14.6681,HAN_BASIC
諧,U+8AE7,1,14.6681,HAN_BASIC
晒,U+6652,1,14.6681,HAN_BASIC
洌,U+6D0C,1,14.6681,HAN_BASIC
𠲠,U+20CA0,1,14.6681,NOM_EXT_B_PLUS
𢝘,U+22758,1,14.6681,NOM_EXT_B_PLUS
飞,U+98DE,1,14.6681,HAN_BASIC
𡃕,U+210D5,1,14.6681,NOM_EXT_B_PLUS
洀,U+6D00,1,14.6681,HAN_BASIC
𡍙,U+21359,1,14.6681,NOM_EXT_B_PLUS
哩,U+54E9,1,14.6681,HAN_BASIC
吭,U+542D,1,14.6681,HAN_BASIC
蹼,U+8E7C,1,14.6681,HAN_BASIC
𠯼,U+20BFC,1,14.6681,NOM_EXT_B_PLUS
竼,U+7AFC,1,14.6681,HAN_BASIC
𥏌,U+253CC,1,14.6681,NOM_EXT_B_PLUS
帗,U+5E17,1,14.6681,HAN_BASIC
吐,U+5410,1,14.6681,HAN_BASIC
𡁒,U+21052,1,14.6681,NOM_EXT_B_PLUS
溪,U+6EAA,1,14.6681,HAN_BASIC
莎,U+838E,1,14.6681,HAN_BASIC
琖,U+7416,1,14.6681,HAN_BASIC
𠊓,U+20293,1,14.6681,NOM_EXT_B_PLUS
湐,U+6E50,1,14.6681,HAN_BASIC
壁,U+58C1,1,14.6681,HAN_BASIC
𣉷,U+23277,1,14.6681,NOM_EXT_B_PLUS
鲂,U+9C82,1,14.6681,HAN_BASIC
芐,U+8290,1,14.6681,HAN_BASIC
燌,U+71CC,1,14.6681,HAN_BASIC
苍,U+82CD,1,14.6681,HAN_BASIC
潢,U+6F62,1,14.6681,HAN_BASIC
𠴧,U+20D27,1,14.6681,NOM_EXT_B_PLUS
处,U+5904,1,14.6681,HAN_BASIC
鈢,U+9222,1,14.6681,HAN_BASIC
扼,U+627C,1,14.6681,HAN_BASIC
喯,U+55AF,1,14.6681,HAN_BASIC
𡨴,U+21A34,1,14.6681,NOM_EXT_B_PLUS
説,U+8AAC,1,14.6681,HAN_BASIC
𥘪,U+2562A,1,14.6681,NOM_EXT_B_PLUS
觵,U+89F5,1,14.6681,HAN_BASIC
㰛,U+3C1B,1,14.6681,CJK_EXT_A
唌,U+550C,1,14.6681,HAN_BASIC
器,U+5668,1,14.6681,HAN_BASIC
詫,U+8A6B,1,14.6681,HAN_BASIC
𡋷,U+212F7,1,14.6681,NOM_EXT_B_PLUS
𫮇,U+2BB87,1,14.6681,NOM_EXT_B_PLUS
捬,U+636C,1,14.6681,HAN_BASIC
𬨴,U+2CA34,1,14.6681,NOM_EXT_B_PLUS
噂,U+5642,1,14.6681,HAN_BASIC
抉,U+6289,1,14.6681,HAN_BASIC
俠,U+4FE0,1,14.6681,HAN_BASIC
袠,U+88A0,1,14.6681,HAN_BASIC
𡀀,U+21000,1,14.6681,NOM_EXT_B_PLUS
𡎝,U+2139D,1,14.6681,NOM_EXT_B_PLUS
脢,U+8122,1,14.6681,HAN_BASIC
癀,U+7640,1,14.6681,HAN_BASIC
伾,U+4F3E,1,14.6681,HAN_BASIC
熊,U+718A,1,14.6681,HAN_BASIC
𥓴,U+254F4,1,14.6681,NOM_EXT_B_PLUS
鞽,U+97BD,1,14.6681,HAN_BASIC
𦢄,U+26884,1,14.6681,NOM_EXT_B_PLUS
犭,U+72AD,1,14.6681,HAN_BASIC
拲,U+62F2,1,14.6681,HAN_BASIC
狂,U+72C2,1,14.6681,HAN_BASIC
𠵰,U+20D70,1,14.6681,NOM_EXT_B_PLUS
掔,U+6394,1,14.6681,HAN_BASIC
𭜨,U+2D728,1,14.6681,NOM_EXT_B_PLUS
救,U+6551,1,14.6681,HAN_BASIC
癸,U+7678,1,14.6681,HAN_BASIC
氒,U+6C12,1,14.6681,HAN_BASIC
雹,U+96F9,1,14.6681,HAN_BASIC
馺,U+99BA,1,14.6681,HAN_BASIC
㙮,U+366E,1,14.6681,CJK_EXT_A
𡧈,U+219C8,1,14.6681,NOM_EXT_B_PLUS
𤶈,U+24D88,1,14.6681,NOM_EXT_B_PLUS
檠,U+6AA0,1,14.6681,HAN_BASIC
𠔛,U+2051B,1,14.6681,NOM_EXT_B_PLUS
𠔐,U+20510,1,14.6681,NOM_EXT_B_PLUS
𢹈,U+22E48,1,14.6681,NOM_EXT_B_PLUS
媳,U+5AB3,1,14.6681,HAN_BASIC
哄,U+54C4,1,14.6681,HAN_BASIC
劵,U+52B5,1,14.6681,HAN_BASIC
𠻯,U+20EEF,1,14.6681,NOM_EXT_B_PLUS
甦,U+7526,1,14.6681,HAN_BASIC
圮,U+572E,1,14.6681,HAN_BASIC
㨞,U+3A1E,1,14.6681,CJK_EXT_A
𤉕,U+24255,1,14.6681,NOM_EXT_B_PLUS
鍽,U+937D,1,14.6681,HAN_BASIC
暍,U+668D,1,14.6681,HAN_BASIC
𢚁,U+22681,1,14.6681,NOM_EXT_B_PLUS
眴,U+7734,1,14.6681,HAN_BASIC
羆,U+7F86,1,14.6681,HAN_BASIC
葱,U+8471,1,14.6681,HAN_BASIC
茢,U+8322,1,14.6681,HAN_BASIC
謋,U+8B0B,1,14.6681,HAN_BASIC
愍,U+610D,1,14.6681,HAN_BASIC
𠦩,U+209A9,1,14.6681,NOM_EXT_B_PLUS
𠏲,U+203F2,1,14.6681,NOM_EXT_B_PLUS
洘,U+6D18,1,14.6681,HAN_BASIC
歎,U+6B4E,1,14.6681,HAN_BASIC
𬏇,U+2C3C7,1,14.6681,NOM_EXT_B_PLUS
遛,U+905B,1,14.6681,HAN_BASIC
𤳽,U+24CFD,1,14.6681,NOM_EXT_B_PLUS
瀏,U+700F,1,14.6681,HAN_BASIC
灘,U+7058,1,14.6681,HAN_BASIC
麽,U+9EBD,1,14.6681,HAN_BASIC
疘,U+7598,1,14.6681,HAN_BASIC
豋,U+8C4B,1,14.6681,HAN_BASIC
匾,U+533E,1,14.6681,HAN_BASIC
陸,U+9678,1,14.6681,HAN_BASIC
灋,U+704B,1,14.6681,HAN_BASIC
畏,U+754F,1,14.6681,HAN_BASIC
筌,U+7B4C,1,14.6681,HAN_BASIC
凶,U+51F6,1,14.6681,HAN_BASIC
吾,U+543E,1,14.6681,HAN_BASIC
𢠇,U+22807,1,14.6681,NOM_EXT_B_PLUS
𠍪,U+2036A,1,14.6681,NOM_EXT_B_PLUS
魗,U+9B57,1,14.6681,HAN_BASIC
抇,U+6287,1,14.6681,HAN_BASIC
胎,U+80CE,1,14.6681,HAN_BASIC
𢢂,U+22882,1,14.6681,NOM_EXT_B_PLUS
独,U+72EC,1,14.6681,HAN_BASIC
㒒,U+3492,1,14.6681,CJK_EXT_A
忷,U+5FF7,1,14.6681,HAN_BASIC
蜈,U+8708,1,14.6681,HAN_BASIC
臌,U+81CC,1,14.6681,HAN_BASIC
粗,U+7C97,1,14.6681,HAN_BASIC
亾,U+4EBE,1,14.6681,HAN_BASIC
漚,U+6F1A,1,14.6681,HAN_BASIC
𧩊,U+27A4A,1,14.6681,NOM_EXT_B_PLUS
仝,U+4EDD,1,14.6681,HAN_BASIC
𥫹,U+25AF9,1,14.6681,NOM_EXT_B_PLUS
作,U+4F5C,1,14.6681,HAN_BASIC
夾,U+593E,1,14.6681,HAN_BASIC
𡶨,U+21DA8,1,14.6681,NOM_EXT_B_PLUS
學,U+5B78,1,14.6681,HAN_BASIC
棖,U+68D6,1,14.6681,HAN_BASIC
叛,U+53DB,1,14.6681,HAN_BASIC
𠲧,U+20CA7,1,14.6681,NOM_EXT_B_PLUS
菴,U+83F4,1,14.6681,HAN_BASIC
戁,U+6201,1,14.6681,HAN_BASIC
𡔅,U+21505,1,14.6681,NOM_EXT_B_PLUS
蠡,U+8821,1,14.6681,HAN_BASIC
湍,U+6E4D,1,14.6681,HAN_BASIC
𣼽,U+23F3D,1,14.6681,NOM_EXT_B_PLUS
湆,U+6E46,1,14.6681,HAN_BASIC
藉,U+85C9,1,14.6681,HAN_BASIC
㣐,U+38D0,1,14.6681,CJK_EXT_A
䭫,U+4B6B,1,14.6681,CJK_EXT_A
踰,U+8E30,1,14.6681,HAN_BASIC
図,U+56F3,1,14.6681,HAN_BASIC
